municipality_code,municipality_name,comarca_code,comarca_name,reference_period,rfdb_total_eur,rfdb_eur_per_capita,rfdb_index_catalonia_100,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
171019,Massanes,34,Selva,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171024,Maçanet de Cabrenys,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171030,Maçanet de la Selva,34,Selva,2023,127380000,16138,77.6,9.2791,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,9.2791,9.2791,100,,official,default,true
171058,Mieres,19,Garrotxa,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171061,Mollet de Peralada,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171077,Molló,31,Ripollès,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171096,Montagut i Oix,19,Garrotxa,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171100,Mont-ras,10,Baix Empordà,2023,34232000,20474,98.5,56.2622,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,56.2622,56.2622,100,,official,default,true
171117,Navata,02,Alt Empordà,2023,30679000,21042,101.2,62.4168,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,62.4168,62.4168,100,,official,default,true
171122,Ogassa,31,Ripollès,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171143,Olot,19,Garrotxa,2023,732477000,19063,91.7,40.9731,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,40.9731,40.9731,100,,official,default,true
171156,Ordis,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171169,Osor,34,Selva,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171175,Palafrugell,10,Baix Empordà,2023,399365000,16599,79.8,14.2743,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,14.2743,14.2743,100,,official,default,true
171181,Palamós,10,Baix Empordà,2023,331189000,17928,86.2,28.6748,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,28.6748,28.6748,100,,official,default,true
171194,Palau de Santa Eulàlia,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171208,Palau-saverdera,02,Alt Empordà,2023,25229000,16898,81.3,17.5141,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,17.5141,17.5141,100,,official,default,true
171215,Palau-sator,10,Baix Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171236,Palol de Revardit,28,Pla de l'Estany,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171241,Pals,10,Baix Empordà,2023,52309000,20283,97.6,54.1926,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,54.1926,54.1926,100,,official,default,true
171254,Pardines,31,Ripollès,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171267,Parlavà,10,Baix Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171289,Pau,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171292,Pedret i Marzà,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171306,la Pera,10,Baix Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171328,Peralada,02,Alt Empordà,2023,45059000,22142,106.5,74.3359,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,74.3359,74.3359,100,,official,default,true
171334,les Planes d'Hostoles,19,Garrotxa,2023,33443000,19067,91.7,41.0165,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,41.0165,41.0165,100,,official,default,true
171349,Planoles,31,Ripollès,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171352,Pont de Molins,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171365,Pontós,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171371,Porqueres,28,Pla de l'Estany,2023,95699000,20164,97,52.9031,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,52.9031,52.9031,100,,official,default,true
171387,Portbou,02,Alt Empordà,2023,18267000,17024,81.9,18.8794,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,18.8794,18.8794,100,,official,default,true
171390,les Preses,19,Garrotxa,2023,40200000,20981,100.9,61.7558,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,61.7558,61.7558,100,,official,default,true
171404,el Port de la Selva,02,Alt Empordà,2023,20648000,19759,95,48.5147,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,48.5147,48.5147,100,,official,default,true
171411,Puigcerdà,15,Cerdanya,2023,156188000,15759,75.8,5.1724,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,5.1724,5.1724,100,,official,default,true
171426,Quart,20,Gironès,2023,81921000,20158,97,52.8381,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,52.8381,52.8381,100,,official,default,true
171432,Rabós,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171447,Regencós,10,Baix Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171450,Ribes de Freser,31,Ripollès,2023,38631000,20938,100.7,61.2899,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,61.2899,61.2899,100,,official,default,true
171463,Riells i Viabrea,34,Selva,2023,81550000,18289,88,32.5864,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,32.5864,32.5864,100,,official,default,true
171479,Ripoll,31,Ripollès,2023,212748000,19701,94.8,47.8862,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,47.8862,47.8862,100,,official,default,true
171485,Riudarenes,34,Selva,2023,46892000,19628,94.4,47.0953,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,47.0953,47.0953,100,,official,default,true
171498,Riudaura,19,Garrotxa,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171501,Riudellots de la Selva,34,Selva,2023,43575000,20661,99.4,58.2884,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.2884,58.2884,100,,official,default,true
171518,Riumors,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171523,Roses,02,Alt Empordà,2023,293320000,14578,70.1,0,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
171539,Rupià,10,Baix Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171544,Sales de Llierca,19,Garrotxa,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171557,Salt,20,Gironès,2023,458577000,13633,65.6,0,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
171576,Sant Andreu Salou,20,Gironès,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171582,Sant Climent Sescebes,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171595,Sant Feliu de Buixalleu,34,Selva,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171609,Sant Feliu de Guíxols,10,Baix Empordà,2023,377138000,16547,79.6,13.7108,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,13.7108,13.7108,100,,official,default,true
171616,Sant Feliu de Pallerols,19,Garrotxa,2023,28021000,17170,82.6,20.4614,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,20.4614,20.4614,100,,official,default,true
171621,Sant Ferriol,19,Garrotxa,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171637,Sant Gregori,20,Gironès,2023,102742000,24295,116.9,97.6649,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,97.6649,97.6649,100,,official,default,true
171642,Sant Hilari Sacalm,34,Selva,2023,103964000,17532,84.3,24.3839,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,24.3839,24.3839,100,,official,default,true
171655,Sant Jaume de Llierca,19,Garrotxa,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171668,Sant Jordi Desvalls,20,Gironès,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171674,Sant Joan de les Abadesses,31,Ripollès,2023,66829000,20039,96.4,51.5487,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,51.5487,51.5487,100,,official,default,true
171680,Sant Joan de Mollet,20,Gironès,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171693,Sant Julià de Ramis,20,Gironès,2023,75491000,20570,98.9,57.3024,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,57.3024,57.3024,100,,official,default,true
171707,Vallfogona de Ripollès,31,Ripollès,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171714,Sant Llorenç de la Muga,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171729,Sant Martí de Llémena,20,Gironès,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171735,Sant Martí Vell,20,Gironès,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171740,Sant Miquel de Campmajor,28,Pla de l'Estany,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171753,Sant Miquel de Fluvià,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171766,Sant Mori,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171772,Sant Pau de Segúries,31,Ripollès,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171788,Sant Pere Pescador,02,Alt Empordà,2023,35746000,16511,79.4,13.3207,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,13.3207,13.3207,100,,official,default,true
171805,Santa Coloma de Farners,34,Selva,2023,244414000,17675,85,25.9334,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,25.9334,25.9334,100,,official,default,true
171812,Santa Cristina d'Aro,10,Baix Empordà,2023,113516000,19766,95.1,48.5906,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,48.5906,48.5906,100,,official,default,true
171827,Santa Llogaia d'Àlguema,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171833,Sant Aniol de Finestres,19,Garrotxa,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171848,Santa Pau,19,Garrotxa,2023,34102000,21129,101.6,63.3595,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,63.3595,63.3595,100,,official,default,true
171851,Sant Joan les Fonts,19,Garrotxa,2023,68215000,22019,105.9,73.0031,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,73.0031,73.0031,100,,official,default,true
171864,Sarrià de Ter,20,Gironès,2023,104445000,19493,93.8,45.6324,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.6324,45.6324,100,,official,default,true
171870,"Saus, Camallera i Llampaies",02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171886,la Selva de Mar,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171899,la Cellera de Ter,34,Selva,2023,39832000,19797,95.2,48.9265,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,48.9265,48.9265,100,,official,default,true
171903,Serinyà,28,Pla de l'Estany,2023,21166000,17877,86,28.1221,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,28.1221,28.1221,100,,official,default,true
171910,Serra de Daró,10,Baix Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171925,Setcases,31,Ripollès,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171931,Sils,34,Selva,2023,120732000,18150,87.3,31.0803,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,31.0803,31.0803,100,,official,default,true
171946,Susqueda,34,Selva,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171959,la Tallada d'Empordà,10,Baix Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171962,Terrades,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171978,Torrent,10,Baix Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171984,Torroella de Fluvià,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
171997,Torroella de Montgrí,10,Baix Empordà,2023,201927000,16376,78.8,11.8579,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,11.8579,11.8579,100,,official,default,true
172001,Tortellà,19,Garrotxa,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172018,Toses,31,Ripollès,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172023,Tossa de Mar,34,Selva,2023,99649000,16052,77.2,8.3472,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,8.3472,8.3472,100,,official,default,true
172039,Ultramort,10,Baix Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172044,Ullà,10,Baix Empordà,2023,18486000,15291,73.6,0.1013,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.1013,0.1013,100,,official,default,true
172057,Ullastret,10,Baix Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172060,Urús,15,Cerdanya,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172076,la Vall d'en Bas,19,Garrotxa,2023,73691000,23050,110.9,84.1746,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,84.1746,84.1746,100,,official,default,true
172082,la Vall de Bianya,19,Garrotxa,2023,30219000,22171,106.6,74.6501,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,74.6501,74.6501,100,,official,default,true
172095,Vall-llobrega,10,Baix Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172109,Ventalló,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172116,Verges,10,Baix Empordà,2023,24009000,20261,97.5,53.9542,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,53.9542,53.9542,100,,official,default,true
172121,Vidrà,24,Osona,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172137,Vidreres,34,Selva,2023,149940000,17516,84.3,24.2105,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,24.2105,24.2105,100,,official,default,true
172142,Vilabertran,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172155,Vilablareix,20,Gironès,2023,90496000,24889,119.7,100,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,100,100,100,,official,default,true
172168,Viladasens,20,Gironès,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172174,Viladamat,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172180,Vilademuls,28,Pla de l'Estany,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172207,Viladrau,24,Osona,2023,24609000,21251,102.2,64.6814,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,64.6814,64.6814,100,,official,default,true
172214,Vilafant,02,Alt Empordà,2023,103967000,18365,88.3,33.4099,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,33.4099,33.4099,100,,official,default,true
172229,Vilaür,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172235,Vilajuïga,02,Alt Empordà,2023,22147000,18897,90.9,39.1744,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,39.1744,39.1744,100,,official,default,true
172240,Vilallonga de Ter,31,Ripollès,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172253,Vilamacolum,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172266,Vilamalla,02,Alt Empordà,2023,20258000,16673,80.2,15.0761,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,15.0761,15.0761,100,,official,default,true
172272,Vilamaniscle,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172288,Vilanant,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172305,Vila-sacra,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172327,Vilopriu,10,Baix Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
172333,Vilobí d'Onyar,34,Selva,2023,70616000,21457,103.2,66.9135,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,66.9135,66.9135,100,,official,default,true
172348,Biure,02,Alt Empordà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",10,Baix Empordà,2023,31622000,23866,114.8,93.0165,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,93.0165,93.0165,100,,official,default,true
179026,Forallac,10,Baix Empordà,2023,36393000,20713,99.6,58.8519,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.8519,58.8519,100,,official,default,true
179032,Sant Julià del Llor i Bonmatí,34,Selva,2023,26610000,19452,93.6,45.1882,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.1882,45.1882,100,,official,default,true
250019,Abella de la Conca,25,Pallars Jussà,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250024,Àger,23,Noguera,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250030,Agramunt,38,Urgell,2023,99327000,17900,86.1,28.3714,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,28.3714,28.3714,100,,official,default,true
250045,els Alamús,33,Segrià,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250058,Alàs i Cerc,04,Alt Urgell,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250061,l'Albagés,18,Garrigues,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250077,Albatàrrec,33,Segrià,2023,35094000,15646,75.3,3.9479,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,3.9479,3.9479,100,,official,default,true
250083,Albesa,23,Noguera,2023,26866000,17058,82,19.2478,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,19.2478,19.2478,100,,official,default,true
250096,l'Albi,18,Garrigues,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250100,Alcanó,33,Segrià,2023,,,,,0,missing,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
250117,Alcarràs,33,Segrià,2023,158454000,15668,75.4,4.1863,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,4.1863,4.1863,100,,official,default,true
250122,Alcoletge,33,Segrià,2023,57028000,15934,76.6,7.0686,85,municipality,idescat_rfdbc_21181_25017,,2026-08-21T21:48:17Z,0.2.0,,,complete,7.0686,7.0686,100,,official,default,true
