municipality_code,municipality_name,comarca_code,comarca_name,reference_period,area_km2,natural_area_pct,forest_area_pct,protected_area_pct,elevation_mean,elevation_p05,elevation_p95,elevation_range_p90,mean_slope_deg,terrain_ruggedness,water_wetland_pct,touches_coast,landscape_units_count,landscape_diversity_entropy,official_viewpoints_count,viewpoints_per_100km2,natural_score,protected_score,relief_score,water_score,recognition_score,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
080018,Abrera,11,Baix Llobregat,2024-2026,19.9781,53.026506,28.999639,6.75288,130.859164,60.543601,217.235072,156.691471,9.130569,49.22697,2.958642,false,,,,,50.2902,8.1928,22.6148,59.6972,,34.258,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,34.258,34.258,100,,official,landscape_core,true
080023,Aguilar de Segarra,07,Bages,2024-2026,43.2198,66.618927,46.29933,0.019436,582.713744,457.535661,699.693216,242.157555,13.425647,75.404162,0.00857,false,,,,,65.515,0.0236,36.2918,0.0263,,32.013,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,32.013,32.013,100,,official,landscape_core,true
080039,Alella,21,Maresme,2024-2026,9.6346,49.615224,31.262581,55.188807,188.882464,51.853205,378.290161,326.436956,12.895419,99.187163,0.972608,false,,,,,46.4692,66.9565,39.0474,19.5259,,45.6941,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,45.6941,45.6941,100,,official,landscape_core,true
080044,Alpens,43,Lluçanès,2024-2026,13.7788,85.963719,75.686463,0,882.504196,772.266074,1060.719659,288.453586,14.656372,89.409376,0.037263,false,,,,,87.183,0,41.2327,0.6067,,40.9132,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,40.9132,40.9132,100,,official,landscape_core,true
080057,l'Ametlla del Vallès,41,Vallès Oriental,2024-2026,14.0885,38.23436,30.624409,0.013864,287.471303,196.518805,535.618909,339.100104,7.402066,106.782806,0.322529,false,,,,,33.7216,0.0168,27.2707,6.3767,,19.5809,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,19.5809,19.5809,100,,official,landscape_core,true
080060,Arenys de Mar,21,Maresme,2024-2026,6.4836,45.821592,18.086053,0,58.446815,4.186742,109.969055,105.782313,9.016678,31.130684,1.244584,true,,,,,42.22,0,19.9726,65.0271,,29.5242,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,29.5242,29.5242,100,,official,landscape_core,true
080076,Arenys de Munt,21,Maresme,2024-2026,21.6815,76.327519,60.082164,18.15934,238.432181,107.643951,429.932635,322.288684,15.757086,97.553354,0.778904,false,,,,,76.3896,22.0314,45.2969,15.6078,,45.9096,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,45.9096,45.9096,100,,official,landscape_core,true
080082,Argençola,06,Anoia,2024-2026,47.3814,63.134304,54.799433,6.04186,635.694322,501.930188,753.524921,251.594733,14.047117,75.749056,0,false,,,,,61.6119,7.3301,38.1334,0,,32.9301,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,32.9301,32.9301,100,,official,landscape_core,true
080095,Argentona,21,Maresme,2024-2026,25.3281,73.2404,60.077625,45.996655,178.80068,57.502992,323.897845,266.394854,13.407143,84.047037,0.71861,false,,,,,72.9317,55.8043,37.3859,14.3882,,50.9819,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,50.9819,50.9819,100,,official,landscape_core,true
080109,Artés,07,Bages,2024-2026,17.8445,42.216299,26.818761,0,334.395536,264.391533,453.884755,189.493222,8.454897,61.094674,0.743446,false,,,,,38.1817,0,22.6304,14.8906,,21.2548,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,21.2548,21.2548,100,,official,landscape_core,true
080116,Avià,14,Berguedà,2024-2026,27.1686,43.653002,35.626891,1.18132,646.347876,529.245593,828.520398,299.274805,9.377888,91.791318,0.41691,false,,,,,39.791,1.4332,29.8536,8.2858,,22.9914,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,22.9914,22.9914,100,,official,landscape_core,true
080121,Avinyó,07,Bages,2024-2026,63.5617,72.885047,65.337522,0.105972,424.701901,321.234697,539.745309,218.510612,12.236136,65.60388,0.273185,false,,,,,72.5337,0.1286,32.505,5.3786,,34.352,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,34.352,34.352,100,,official,landscape_core,true
080137,Avinyonet del Penedès,03,Alt Penedès,2024-2026,29.1865,51.625719,27.670644,43.865842,258.111821,195.377005,328.762558,133.385553,9.235753,41.476051,0.34309,false,,,,,48.7212,53.2192,21.7594,6.7926,,36.816,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,36.816,36.816,100,,official,landscape_core,true
080142,Aiguafreda,24,Osona,2024-2026,7.9335,87.464416,83.424177,68.585899,614.514981,419.739586,807.873779,388.134193,17.988604,126.862951,0.038571,false,,,,,88.8639,83.2102,53.4077,0.6331,,65.3518,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,65.3518,65.3518,100,,official,landscape_core,true
080155,Badalona,13,Barcelonès,2024-2026,21.0792,39.365642,12.791848,18.558744,101.840627,4.533246,307.937425,303.40418,7.826692,98.035906,0.364445,true,,,,,34.9887,22.5159,26.5541,47.2245,,31.5972,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,31.5972,31.5972,100,,official,landscape_core,true
080168,Bagà,14,Berguedà,2024-2026,43.0645,95.741034,51.720328,83.277723,1534.570497,825.965649,2389.69082,1563.725171,25.268578,535.298823,0.025892,false,,,,,98.1346,100,100,0.3767,,84.4036,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,84.4036,84.4036,100,,official,landscape_core,true
080174,Balenyà,24,Osona,2024-2026,17.2358,53.570119,42.07909,0.40215,716.439446,546.022324,972.077972,426.055649,10.899758,150.863684,0.157182,false,,,,,50.8991,0.4879,39.2219,3.0323,,28.197,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,28.197,28.197,100,,official,landscape_core,true
080180,Balsareny,07,Bages,2024-2026,36.6795,66.882812,48.426427,0,393.78079,306.74032,507.03215,200.29183,11.506497,61.052353,0.572063,false,,,,,65.8106,0,30.0082,11.4241,,32.2494,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,32.2494,32.2494,100,,official,landscape_core,true
080193,Barcelona,13,Barcelonès,2024-2026,101.8225,20.20111,13.388979,16.630094,96.622857,2.47761,343.941473,341.463863,6.543994,112.520889,0.255279,true,,,,,13.5226,20.1761,25.4493,45.0165,,22.8917,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,22.8917,22.8917,100,,official,landscape_core,true
080207,Begues,11,Baix Llobregat,2024-2026,50.483,88.000628,36.014183,77.966086,410.318987,284.934709,530.588965,245.654256,15.367194,71.625377,0.060153,false,,,,,89.4646,94.5905,40.8276,1.0697,,65.3276,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,65.3276,65.3276,100,,official,landscape_core,true
080214,Bellprat,06,Anoia,2024-2026,31.1764,62.671677,32.651816,47.829075,692.661966,616.295496,795.030347,178.734851,11.518971,52.662039,0.023021,false,,,,,61.0937,58.0275,29.026,0.3186,,43.194,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,43.194,43.194,100,,official,landscape_core,true
080229,Berga,14,Berguedà,2024-2026,22.3751,67.233602,45.823815,9.158226,772.946503,551.62251,1170.652185,619.029675,17.82436,190.462008,0.272016,false,,,,,66.2035,11.111,63.8583,5.355,,42.7168,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,42.7168,42.7168,100,,official,landscape_core,true
080235,Bigues i Riells del Fai,41,Vallès Oriental,2024-2026,28.6218,67.8437,49.904026,34.493441,356.535664,217.719867,523.741772,306.021906,13.762859,99.4414,0.6093,false,,,,,66.8869,41.8483,40.0439,12.1772,,45.7101,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,45.7101,45.7101,100,,official,landscape_core,true
080240,Borredà,14,Berguedà,2024-2026,43.3751,91.195092,84.204642,0.705548,861.008404,720.551147,1079.501709,358.950562,17.534169,106.848432,0.221248,false,,,,,93.0427,0.856,51.0167,4.3282,,46.1823,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,46.1823,46.1823,100,,official,landscape_core,true
080253,el Bruc,06,Anoia,2024-2026,47.3829,86.697806,54.314354,62.522928,566.846716,414.654108,880.021106,465.366998,16.327615,136.619277,0.023465,false,,,,,88.0053,75.8544,53.2868,0.3276,,63.1363,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,63.1363,63.1363,100,,official,landscape_core,true
080266,el Brull,24,Osona,2024-2026,41.1557,88.801702,72.75308,84.242878,906.741998,596.635742,1268.280273,671.644531,19.821275,212.715991,0.245615,false,,,,,90.3618,100,70.8207,4.821,,75.055,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,75.055,75.055,100,,official,landscape_core,true
080272,les Cabanyes,03,Alt Penedès,2024-2026,1.1527,8.472193,1.084899,0,248.232357,225.122662,266.69761,41.574949,3.003089,11.87019,0.060898,false,,,,,0.3851,0,3.4221,1.0847,,1.153,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,1.153,1.153,100,,official,landscape_core,true
080288,Cabrera d'Anoia,06,Anoia,2024-2026,17.0837,71.822341,62.030171,76.576558,296.316732,182.041187,462.360419,280.319232,13.281136,78.109964,0.877863,false,,,,,71.3433,92.9047,37.7547,17.6095,,60.2764,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,60.2764,60.2764,100,,official,landscape_core,true
080291,Cabrera de Mar,21,Maresme,2024-2026,8.9359,40.994684,25.951807,25.693637,100.882809,6.044566,291.833171,285.788605,9.112041,94.280134,1.101473,true,,,,,36.8134,31.1722,28.6229,62.1324,,37.1533,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,37.1533,37.1533,100,,official,landscape_core,true
080305,Cabrils,21,Maresme,2024-2026,6.9608,52.672198,42.417954,39.091274,218.674375,73.273587,406.623938,333.350351,13.975479,99.343389,0.49596,false,,,,,49.8933,47.4265,41.8034,9.8847,,41.2528,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,41.2528,41.2528,100,,official,landscape_core,true
080312,Calaf,06,Anoia,2024-2026,9.242,15.691342,5.234201,0,685.477591,646.097067,744.219083,98.122015,5.732741,31.742472,0.126536,false,,,,,8.4712,0,12.2188,2.4124,,6.3815,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,6.3815,6.3815,100,,official,landscape_core,true
080327,Caldes d'Estrac,21,Maresme,2024-2026,0.8353,34.318339,16.17767,0,51.576711,3.412347,105.811275,102.398929,11.655278,34.113682,0.006459,true,,,,,29.3353,0,25.7556,40,,22.7063,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,22.7063,22.7063,100,,official,landscape_core,true
080333,Caldes de Montbui,41,Vallès Oriental,2024-2026,37.5327,65.752915,54.557922,0,359.782995,175.155521,656.863205,481.707684,13.122839,156.573823,0.904222,false,,,,,64.545,0,46.8359,18.1426,,37.0211,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,37.0211,37.0211,100,,official,landscape_core,true
080348,Calders,42,Moianès,2024-2026,32.9913,72.714927,59.268101,0,434.200552,304.687393,619.226672,314.539279,11.616745,96.862332,0.328741,false,,,,,72.3431,0,35.6105,6.5024,,35.1981,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,35.1981,35.1981,100,,official,landscape_core,true
080351,Calella,21,Maresme,2024-2026,8.0215,64.721046,32.909506,0.039039,107.339173,4.691385,309.643622,304.952237,13.999581,91.961579,2.760118,true,,,,,63.3892,0.0474,40.5269,95.6817,,46.682,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,46.682,46.682,100,,official,landscape_core,true
080364,Calonge de Segarra,06,Anoia,2024-2026,37.1128,44.917595,28.747741,0.00247,626.40526,532.889008,738.645789,205.756781,10.395216,58.819918,0.007672,false,,,,,41.2074,0.003,27.7619,0.0082,,21.365,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,21.365,21.365,100,,official,landscape_core,true
080370,Calldetenes,24,Osona,2024-2026,5.7153,19.227326,8.124064,0,521.035086,480.966541,570.510742,89.544202,3.80785,27.922517,0.12896,false,,,,,12.4319,0,7.4822,2.4614,,6.5909,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,6.5909,6.5909,100,,official,landscape_core,true
080386,Callús,07,Bages,2024-2026,12.387,60.493213,43.203819,0,337.211058,250.128555,450.266357,200.137802,11.021447,59.995943,0.781568,false,,,,,58.6536,0,28.9087,15.6617,,30.1052,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,30.1052,30.1052,100,,official,landscape_core,true
080399,Campins,41,Vallès Oriental,2024-2026,7.4769,85.10107,78.913108,33.970617,371.975177,237.090008,652.04747,414.957462,15.670927,130.146401,0.062756,false,,,,,86.2168,41.214,49.4457,1.1223,,53.0092,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,53.0092,53.0092,100,,official,landscape_core,true
080403,Canet de Mar,21,Maresme,2024-2026,5.5442,56.038561,35.077711,0,101.456929,5.277223,251.577843,246.30062,10.729106,75.116481,1.846052,true,,,,,53.664,0,30.4138,77.1929,,37.9648,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,37.9648,37.9648,100,,official,landscape_core,true
080410,Canovelles,41,Vallès Oriental,2024-2026,6.8182,27.569922,19.313988,1.109392,187.451912,152.140114,224.53154,72.391426,5.315304,22.966205,0.281425,false,,,,,21.7764,1.3459,10.0729,5.5453,,11.3082,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,11.3082,11.3082,100,,official,landscape_core,true
080425,Cànoves i Samalús,41,Vallès Oriental,2024-2026,29.1342,78.375099,73.268446,62.500185,549.255809,295.584991,925.12196,629.536969,18.346835,207.070371,0.458247,false,,,,,78.683,75.8268,65.5272,9.1219,,64.2458,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,64.2458,64.2458,100,,official,landscape_core,true
080431,Canyelles,17,Garraf,2024-2026,14.1091,70.185877,41.514817,23.08588,198.135976,112.171139,342.871048,230.699909,13.145914,66.311606,0.047206,false,,,,,69.5103,28.0084,35.1249,0.8078,,40.2331,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,40.2331,40.2331,100,,official,landscape_core,true
080446,Capellades,06,Anoia,2024-2026,2.9186,65.61837,36.942245,30.991463,355.90102,248.122894,494.902542,246.779648,15.828132,76.512428,1.67371,false,,,,,64.3943,37.5996,41.9184,33.707,,47.4735,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,47.4735,47.4735,100,,official,landscape_core,true
080459,Capolat,14,Berguedà,2024-2026,34.3476,90.414838,81.432168,48.084531,1178.693473,953.110486,1414.881439,461.770953,19.82009,142.583565,0.030183,false,,,,,92.1687,58.3374,60.9827,0.4635,,62.1586,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,62.1586,62.1586,100,,official,landscape_core,true
080462,Cardedeu,41,Vallès Oriental,2024-2026,12.2775,26.878787,18.764919,0,220.156347,168.624469,278.484244,109.859775,4.603641,32.772521,0.404704,false,,,,,21.0022,0,10.2263,8.0389,,11.1132,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,11.1132,11.1132,100,,official,landscape_core,true
080478,Cardona,07,Bages,2024-2026,66.3923,62.732254,48.074223,2.096116,535.154671,404.397217,690.909668,286.512451,11.898051,85.805438,0.228022,false,,,,,61.1616,2.5431,34.9305,4.4651,,31.4447,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,31.4447,31.4447,100,,official,landscape_core,true
080484,Carme,06,Anoia,2024-2026,11.325,66.520022,54.000893,1.15625,396.812251,312.359531,515.255768,202.896237,10.255128,70.450775,0.033963,false,,,,,65.4042,1.4028,27.3124,0.5399,,30.1513,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,30.1513,30.1513,100,,official,landscape_core,true
080497,Casserres,14,Berguedà,2024-2026,29.196,56.619465,33.716252,10.664997,569.495849,480.546768,660.867184,180.320416,8.962214,56.771166,0.294485,false,,,,,54.3146,12.939,23.343,5.8095,,28.952,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,28.952,28.952,100,,official,landscape_core,true
080500,Castellar del Riu,14,Berguedà,2024-2026,32.8594,97.223151,84.662253,20.795711,1381.456613,976.12421,1891.688818,915.564609,21.273708,260.951017,0.007216,false,,,,,99.7947,25.2299,85.5222,0,,62.6162,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,62.6162,62.6162,100,,official,landscape_core,true
080517,Castellar del Vallès,40,Vallès Occidental,2024-2026,45.0705,77.862095,64.882608,28.567898,407.319603,246.820293,586.232709,339.412416,14.649072,113.013012,0.817053,false,,,,,78.1084,34.6593,43.6043,16.3794,,49.3608,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,49.3608,49.3608,100,,official,landscape_core,true
080522,Castellar de n'Hug,14,Berguedà,2024-2026,46.8524,98.887468,50.673287,82.518339,1528.550836,1082.295129,2021.81366,939.51853,22.076553,316.457529,0.007279,false,,,,,100,100,88.4526,0.0002,,82.1132,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,82.1132,82.1132,100,,official,landscape_core,true
080538,Castellbell i el Vilar,07,Bages,2024-2026,28.4659,78.039742,45.395554,59.785938,276.946371,156.110556,423.337628,267.227072,15.498894,83.192163,2.285372,false,,,,,78.3074,72.5338,42.1351,46.079,,62.9867,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,62.9867,62.9867,100,,official,landscape_core,true
080543,Castellbisbal,40,Vallès Occidental,2024-2026,30.9644,59.438987,24.44113,0.866218,113.468435,38.696331,207.848206,169.151874,10.774328,53.868494,3.860636,false,,,,,57.4728,1.0509,26.9002,60,,36.1032,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,36.1032,36.1032,100,,official,landscape_core,true
080556,Castellcir,42,Moianès,2024-2026,33.9376,83.687265,73.527428,26.760873,716.049575,547.299103,839.311728,292.012625,14.417569,83.854393,0.088009,false,,,,,84.6332,32.467,40.8618,1.6331,,48.1988,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,48.1988,48.1988,100,,official,landscape_core,true
080569,Castelldefels,11,Baix Llobregat,2024-2026,12.9072,34.65871,15.225452,15.612304,41.018749,1.535996,176.314742,174.778745,7.456258,59.524798,1.854099,true,,,,,29.7165,18.9413,19.6921,77.3557,,31.6625,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,31.6625,31.6625,100,,official,landscape_core,true
080575,Castell de l'Areny,14,Berguedà,2024-2026,24.5985,98.009893,88.448988,49.424842,1216.091078,847.150745,1665.153931,818.003186,24.367873,275.875003,0.006983,false,,,,,100,59.9635,86.4504,0,,71.6035,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,71.6035,71.6035,100,,official,landscape_core,true
080581,Castellet i la Gornal,03,Alt Penedès,2024-2026,46.7762,55.991976,30.382154,41.539908,174.449179,101.042786,307.40643,206.363644,9.680499,61.892411,0.307502,false,,,,,53.6118,50.3973,26.1809,6.0728,,38.8196,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,38.8196,38.8196,100,,official,landscape_core,true
080594,Castellfollit del Boix,07,Bages,2024-2026,59.3555,76.261289,56.261139,0,611.986612,447.147296,781.672531,334.525235,14.342846,100.682877,0.091443,false,,,,,76.3154,0,42.6857,1.7026,,37.6372,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,37.6372,37.6372,100,,official,landscape_core,true
080608,Castellfollit de Riubregós,06,Anoia,2024-2026,26.2786,50.997644,33.106943,17.70419,575.784034,474.247444,687.927319,213.679875,10.415106,61.472558,0.02559,false,,,,,48.0177,21.4792,28.178,0.3706,,29.2761,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,29.2761,29.2761,100,,official,landscape_core,true
080615,Castellgalí,07,Bages,2024-2026,17.1557,70.084941,57.086924,0,276.720302,171.339584,398.996434,227.65685,13.13065,75.126688,1.622229,false,,,,,69.3973,0,34.9479,32.6657,,37.9259,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,37.9259,37.9259,100,,official,landscape_core,true
080620,Castellnou de Bages,07,Bages,2024-2026,29.121,75.696565,61.531594,0,467.133984,370.877838,567.20929,196.331451,12.624774,60.133316,0.045652,false,,,,,75.6828,0,32.3408,0.7763,,34.6906,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,34.6906,34.6906,100,,official,landscape_core,true
080636,Castellolí,06,Anoia,2024-2026,25.3393,79.168613,63.749959,0,487.504375,352.975433,620.095117,267.119684,14.25404,79.987274,0.121422,false,,,,,79.5719,0,39.3269,2.309,,38.0282,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,38.0282,38.0282,100,,official,landscape_core,true
080641,Castellterçol,42,Moianès,2024-2026,31.9423,81.108078,70.68416,17.954465,711.269306,598.786609,846.672644,247.886035,14.264951,73.903594,0.007139,false,,,,,81.7442,21.7828,38.4502,0,,43.6687,90,derived,icgc_landcover_2024;gencat_protected_areas;icgc_coast_202602,,2026-08-21T20:11:40Z,0.2.0,,Landscape Recognition is optional and not included in the core score.,partial,43.6687,43.6687,100,,official,landscape_core,true
