municipality_code,municipality_name,comarca_code,comarca_name,reference_period,rental_contracts,avg_monthly_rent_eur,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
430705,els Guiamets,29,Priorat,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430712,Horta de Sant Joan,37,Terra Alta,2025,7,392.86,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430727,el Lloar,29,Priorat,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430733,Llorac,16,Conca de Barberà,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430748,Llorenç del Penedès,12,Baix Penedès,2025,12,699.5,41.2552,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,41.2552,41.2552,100,,official,default,true
430751,Margalef,29,Priorat,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430764,Marçà,29,Priorat,2025,6,362.5,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430770,Mas de Barberans,22,Montsià,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430786,Masdenverge,22,Montsià,2025,10,378.5,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430799,Masllorenç,12,Baix Penedès,2025,7,768.57,51.2161,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,51.2161,51.2161,100,,official,default,true
430803,la Masó,01,Alt Camp,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430810,Maspujols,08,Baix Camp,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430825,el Masroig,29,Priorat,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430831,el Milà,01,Alt Camp,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430846,Miravet,30,Ribera d'Ebre,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430859,el Molar,29,Priorat,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
430862,Montblanc,16,Conca de Barberà,2025,70,485.09,10.3341,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,10.3341,10.3341,100,,official,default,true
430884,Montbrió del Camp,08,Baix Camp,2025,22,560.48,21.2065,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,21.2065,21.2065,100,,official,default,true
430897,Montferri,01,Alt Camp,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430901,el Montmell,12,Baix Penedès,2025,6,717.67,43.8756,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,43.8756,43.8756,100,,official,default,true
430918,Mont-ral,01,Alt Camp,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430923,Mont-roig del Camp,08,Baix Camp,2025,175,663.88,36.1183,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,36.1183,36.1183,100,,official,default,true
430939,Móra d'Ebre,30,Ribera d'Ebre,2025,89,415.07,0.2362,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.2362,0.2362,100,,official,default,true
430944,Móra la Nova,30,Ribera d'Ebre,2025,19,400.41,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430957,el Morell,36,Tarragonès,2025,42,593.91,26.0276,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,26.0276,26.0276,100,,official,default,true
430960,la Morera de Montsant,29,Priorat,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430976,la Nou de Gaià,36,Tarragonès,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430982,Nulles,01,Alt Camp,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
430995,la Palma d'Ebre,30,Ribera d'Ebre,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431009,els Pallaresos,36,Tarragonès,2025,7,782.14,53.1731,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,53.1731,53.1731,100,,official,default,true
431016,Passanant i Belltall,16,Conca de Barberà,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431021,Paüls,09,Baix Ebre,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431037,Perafort,36,Tarragonès,2025,12,692.75,40.2817,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,40.2817,40.2817,100,,official,default,true
431042,el Perelló,09,Baix Ebre,2025,25,473.34,8.6396,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,8.6396,8.6396,100,,official,default,true
431055,les Piles de Gaià,16,Conca de Barberà,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431068,el Pinell de Brai,37,Terra Alta,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431074,Pira,16,Conca de Barberà,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431080,el Pla de Santa Maria,01,Alt Camp,2025,30,540.6,18.3395,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,18.3395,18.3395,100,,official,default,true
431093,la Pobla de Mafumet,36,Tarragonès,2025,73,674.63,37.6686,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,37.6686,37.6686,100,,official,default,true
431107,la Pobla de Massaluca,37,Terra Alta,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431114,la Pobla de Montornès,36,Tarragonès,2025,24,630.16,31.2553,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,31.2553,31.2553,100,,official,default,true
431129,Poboleda,29,Priorat,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431135,el Pont d'Armentera,01,Alt Camp,2025,6,443.33,4.3117,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,4.3117,4.3117,100,,official,default,true
431140,Porrera,29,Priorat,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431153,Pradell de la Teixeta,29,Priorat,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431166,Prades,08,Baix Camp,2025,11,434.09,2.9792,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,2.9792,2.9792,100,,official,default,true
431172,Prat de Comte,37,Terra Alta,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431188,Pratdip,08,Baix Camp,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431191,Puigpelat,01,Alt Camp,2025,9,548.76,19.5163,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,19.5163,19.5163,100,,official,default,true
431205,Querol,01,Alt Camp,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431212,Rasquera,30,Ribera d'Ebre,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431227,Renau,36,Tarragonès,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431233,Reus,08,Baix Camp,2025,1685,576.27,23.4836,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,23.4836,23.4836,100,,official,default,true
431248,la Riba,01,Alt Camp,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431251,Riba-roja d'Ebre,30,Ribera d'Ebre,2025,15,369.33,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
431264,la Riera de Gaià,36,Tarragonès,2025,16,627.81,30.9164,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.9164,30.9164,100,,official,default,true
431270,Riudecanyes,08,Baix Camp,2025,9,834.44,60.7155,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,60.7155,60.7155,100,,official,default,true
431286,Riudecols,08,Baix Camp,2025,18,488.06,10.7624,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,10.7624,10.7624,100,,official,default,true
431299,Riudoms,08,Baix Camp,2025,80,592.54,25.83,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,25.83,25.83,100,,official,default,true
431303,Rocafort de Queralt,16,Conca de Barberà,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431310,Roda de Berà,36,Tarragonès,2025,105,685.96,39.3025,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,39.3025,39.3025,100,,official,default,true
431325,Rodonyà,01,Alt Camp,2025,6,432.5,2.7499,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,2.7499,2.7499,100,,official,default,true
431331,Roquetes,09,Baix Ebre,2025,94,466.96,7.7195,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,7.7195,7.7195,100,,official,default,true
431346,el Rourell,01,Alt Camp,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431359,Salomó,36,Tarragonès,2025,8,431.88,2.6605,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,2.6605,2.6605,100,,official,default,true
431362,la Ràpita,22,Montsià,2025,289,435.36,3.1623,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,3.1623,3.1623,100,,official,default,true
431378,Sant Jaume dels Domenys,12,Baix Penedès,2025,23,564.89,21.8425,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,21.8425,21.8425,100,,official,default,true
431384,Santa Bàrbara,22,Montsià,2025,40,376.76,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
431397,Santa Coloma de Queralt,16,Conca de Barberà,2025,34,458.38,6.4822,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,6.4822,6.4822,100,,official,default,true
431401,Santa Oliva,12,Baix Penedès,2025,16,659.84,35.5356,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,35.5356,35.5356,100,,official,default,true
431418,Pontils,16,Conca de Barberà,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431423,Sarral,16,Conca de Barberà,2025,30,507.5,13.566,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,13.566,13.566,100,,official,default,true
431439,Savallà del Comtat,16,Conca de Barberà,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431444,la Secuita,36,Tarragonès,2025,12,599.92,26.8943,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,26.8943,26.8943,100,,official,default,true
431457,la Selva del Camp,08,Baix Camp,2025,51,589.81,25.4363,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,25.4363,25.4363,100,,official,default,true
431460,Senan,16,Conca de Barberà,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431476,Solivella,16,Conca de Barberà,2025,5,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431482,Tarragona,36,Tarragonès,2025,2524,682.68,38.8295,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,38.8295,38.8295,100,,official,default,true
431495,Tivenys,09,Baix Ebre,2025,10,413,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
431508,Tivissa,30,Ribera d'Ebre,2025,9,392.78,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
431515,la Torre de Fontaubella,29,Priorat,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431520,la Torre de l'Espanyol,30,Ribera d'Ebre,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431536,Torredembarra,36,Tarragonès,2025,277,633.14,31.6851,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,31.6851,31.6851,100,,official,default,true
431541,Torroja del Priorat,29,Priorat,2025,1,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431554,Tortosa,09,Baix Ebre,2025,838,468.08,7.881,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,7.881,7.881,100,,official,default,true
431567,Ulldecona,22,Montsià,2025,52,377.81,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
431573,Ulldemolins,29,Priorat,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431589,Vallclara,16,Conca de Barberà,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431592,Vallfogona de Riucorb,16,Conca de Barberà,2025,3,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431606,Vallmoll,01,Alt Camp,2025,12,667.23,36.6014,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,36.6014,36.6014,100,,official,default,true
431613,Valls,01,Alt Camp,2025,305,535.53,17.6083,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,17.6083,17.6083,100,,official,default,true
431628,Vandellòs i l'Hospitalet de l'Infant,08,Baix Camp,2025,106,596.86,26.453,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,26.453,26.453,100,,official,default,true
431634,el Vendrell,12,Baix Penedès,2025,581,623.6,30.3093,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.3093,30.3093,100,,official,default,true
431649,Vespella de Gaià,36,Tarragonès,2025,4,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431652,Vilabella,01,Alt Camp,2025,6,421.67,1.188,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,1.188,1.188,100,,official,default,true
431665,Vilallonga del Camp,36,Tarragonès,2025,38,601.94,27.1856,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,27.1856,27.1856,100,,official,default,true
431671,Vilanova d'Escornalbou,08,Baix Camp,2025,8,776.88,52.4145,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,52.4145,52.4145,100,,official,default,true
431687,Vilanova de Prades,16,Conca de Barberà,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431690,Vilaplana,08,Baix Camp,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431704,Vila-rodona,01,Alt Camp,2025,19,453.95,5.8433,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,5.8433,5.8433,100,,official,default,true
431711,Vila-seca,36,Tarragonès,2025,292,626.48,30.7246,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.7246,30.7246,100,,official,default,true
431726,Vilaverd,16,Conca de Barberà,2025,2,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,suppressed,,engineering_pending,0,100,0,,official,default,false
431732,la Vilella Alta,29,Priorat,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431747,la Vilella Baixa,29,Priorat,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431750,Vilalba dels Arcs,37,Terra Alta,2025,,,,0,missing,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,not_published,,engineering_pending,0,100,0,,official,default,false
431763,Vimbodí i Poblet,16,Conca de Barberà,2025,12,405.83,0,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
431779,Vinebre,30,Ribera d'Ebre,2025,6,415.83,0.3458,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.3458,0.3458,100,,official,default,true
431785,Vinyols i els Arcs,08,Baix Camp,2025,28,586.66,24.982,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,24.982,24.982,100,,official,default,true
439018,Deltebre,09,Baix Ebre,2025,221,469.56,8.0945,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,8.0945,8.0945,100,,official,default,true
439023,Sant Jaume d'Enveja,22,Montsià,2025,42,483.28,10.0731,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,10.0731,10.0731,100,,official,default,true
439039,Camarles,09,Baix Ebre,2025,49,513.74,14.4659,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,14.4659,14.4659,100,,official,default,true
439044,l'Aldea,09,Baix Ebre,2025,68,446,4.6968,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,4.6968,4.6968,100,,official,default,true
439057,Salou,36,Tarragonès,2025,544,656.88,35.1088,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,35.1088,35.1088,100,,official,default,true
439060,l'Ampolla,09,Baix Ebre,2025,64,519.35,15.2749,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,15.2749,15.2749,100,,official,default,true
439076,la Canonja,36,Tarragonès,2025,56,549.58,19.6345,100,municipality,gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,19.6345,19.6345,100,,official,default,true
