municipality_code,municipality_name,comarca_code,comarca_name,reference_period,origin_name,destination_lat,destination_lon,drive_minutes,road_distance_km,routing_engine,routing_profile,routing_date,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
080945,la Granada,03,Alt Penedès,2026-08-21,"Plaça de Catalunya, Barcelona",41.37842,1.718924,52.887833,57.28,openrouteservice,driving-car,2026-08-21,95.6179,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,95.6179,95.6179,100,,official,default,true
080958,Granera,42,Moianès,2026-08-21,"Plaça de Catalunya, Barcelona",41.725441,2.056667,78.247667,60.99,openrouteservice,driving-car,2026-08-21,81.5291,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,81.5291,81.5291,100,,official,default,true
080961,Granollers,41,Vallès Oriental,2026-08-21,"Plaça de Catalunya, Barcelona",41.607956,2.28755,38.2005,29.61,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
080977,Gualba,41,Vallès Oriental,2026-08-21,"Plaça de Catalunya, Barcelona",41.731552,2.50189,59.629167,57.04,openrouteservice,driving-car,2026-08-21,91.8727,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,91.8727,91.8727,100,,official,default,true
080983,Sant Salvador de Guardiola,07,Bages,2026-08-21,"Plaça de Catalunya, Barcelona",41.679447,1.766947,63.2495,71.62,openrouteservice,driving-car,2026-08-21,89.8614,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,89.8614,89.8614,100,,official,default,true
080996,Guardiola de Berguedà,14,Berguedà,2026-08-21,"Plaça de Catalunya, Barcelona",42.233477,1.87918,90.539667,118.81,openrouteservice,driving-car,2026-08-21,74.7302,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,74.7302,74.7302,100,,official,default,true
081000,Gurb,24,Osona,2026-08-21,"Plaça de Catalunya, Barcelona",41.955883,2.23449,72.904,71.53,openrouteservice,driving-car,2026-08-21,84.4978,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,84.4978,84.4978,100,,official,default,true
081017,l'Hospitalet de Llobregat,13,Barcelonès,2026-08-21,"Plaça de Catalunya, Barcelona",41.359698,2.099725,18.861833,7.6,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081022,Igualada,06,Anoia,2026-08-21,"Plaça de Catalunya, Barcelona",41.578681,1.617229,62.674167,63.7,openrouteservice,driving-car,2026-08-21,90.181,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,90.181,90.181,100,,official,default,true
081038,Jorba,06,Anoia,2026-08-21,"Plaça de Catalunya, Barcelona",41.601899,1.547439,63.823167,69.28,openrouteservice,driving-car,2026-08-21,89.5427,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,89.5427,89.5427,100,,official,default,true
081043,la Llacuna,06,Anoia,2026-08-21,"Plaça de Catalunya, Barcelona",41.472571,1.533789,75.6725,77.55,openrouteservice,driving-car,2026-08-21,82.9597,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,82.9597,82.9597,100,,official,default,true
081056,la Llagosta,41,Vallès Oriental,2026-08-21,"Plaça de Catalunya, Barcelona",41.512917,2.192967,31.702167,15.95,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081069,Llinars del Vallès,41,Vallès Oriental,2026-08-21,"Plaça de Catalunya, Barcelona",41.638986,2.404457,42.952167,40.43,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081075,Lliçà d'Amunt,41,Vallès Oriental,2026-08-21,"Plaça de Catalunya, Barcelona",41.611092,2.23801,39.530333,31.9,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081081,Lliçà de Vall,41,Vallès Oriental,2026-08-21,"Plaça de Catalunya, Barcelona",41.585998,2.239556,36.396167,27.91,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081094,Lluçà,43,Lluçanès,2026-08-21,"Plaça de Catalunya, Barcelona",42.068304,2.072504,89.018333,112.97,openrouteservice,driving-car,2026-08-21,75.5454,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,75.5454,75.5454,100,,official,default,true
081108,Malgrat de Mar,21,Maresme,2026-08-21,"Plaça de Catalunya, Barcelona",41.646162,2.741868,55.001167,64.7,openrouteservice,driving-car,2026-08-21,94.4438,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,94.4438,94.4438,100,,official,default,true
081115,Malla,24,Osona,2026-08-21,"Plaça de Catalunya, Barcelona",41.887066,2.234648,67.405167,63.63,openrouteservice,driving-car,2026-08-21,87.5527,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,87.5527,87.5527,100,,official,default,true
081120,Manlleu,24,Osona,2026-08-21,"Plaça de Catalunya, Barcelona",42.001035,2.283959,80.661,78.86,openrouteservice,driving-car,2026-08-21,80.1883,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,80.1883,80.1883,100,,official,default,true
081136,Manresa,07,Bages,2026-08-21,"Plaça de Catalunya, Barcelona",41.723264,1.826997,54.686,58.83,openrouteservice,driving-car,2026-08-21,94.6189,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,94.6189,94.6189,100,,official,default,true
081141,Martorell,11,Baix Llobregat,2026-08-21,"Plaça de Catalunya, Barcelona",41.47442,1.930625,40.645,29.06,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081154,Martorelles,41,Vallès Oriental,2026-08-21,"Plaça de Catalunya, Barcelona",41.525525,2.243263,35.888,22.97,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081167,les Masies de Roda,24,Osona,2026-08-21,"Plaça de Catalunya, Barcelona",41.989967,2.318064,81.923,80.62,openrouteservice,driving-car,2026-08-21,79.4872,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,79.4872,79.4872,100,,official,default,true
081173,les Masies de Voltregà,24,Osona,2026-08-21,"Plaça de Catalunya, Barcelona",42.022664,2.232917,79.5235,81.25,openrouteservice,driving-car,2026-08-21,80.8203,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,80.8203,80.8203,100,,official,default,true
081189,el Masnou,21,Maresme,2026-08-21,"Plaça de Catalunya, Barcelona",41.479227,2.316344,28.246333,18.28,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081192,Masquefa,06,Anoia,2026-08-21,"Plaça de Catalunya, Barcelona",41.502196,1.811023,48.138167,41.39,openrouteservice,driving-car,2026-08-21,98.2566,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,98.2566,98.2566,100,,official,default,true
081206,Matadepera,40,Vallès Occidental,2026-08-21,"Plaça de Catalunya, Barcelona",41.596819,2.026406,42.026,36.42,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081213,Mataró,21,Maresme,2026-08-21,"Plaça de Catalunya, Barcelona",41.540826,2.446259,34.8645,31.34,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081228,Mediona,03,Alt Penedès,2026-08-21,"Plaça de Catalunya, Barcelona",41.47748,1.611264,67.811667,67.81,openrouteservice,driving-car,2026-08-21,87.3269,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,87.3269,87.3269,100,,official,default,true
081234,Molins de Rei,11,Baix Llobregat,2026-08-21,"Plaça de Catalunya, Barcelona",41.413902,2.015894,29.139333,17.68,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081249,Mollet del Vallès,41,Vallès Oriental,2026-08-21,"Plaça de Catalunya, Barcelona",41.536329,2.211046,30.5775,19.56,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081252,Montcada i Reixac,40,Vallès Occidental,2026-08-21,"Plaça de Catalunya, Barcelona",41.486605,2.187992,26.733167,13.28,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081265,Montgat,21,Maresme,2026-08-21,"Plaça de Catalunya, Barcelona",41.466604,2.279058,20.596667,13.42,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081271,Monistrol de Montserrat,07,Bages,2026-08-21,"Plaça de Catalunya, Barcelona",41.609623,1.842495,46.2385,47.24,openrouteservice,driving-car,2026-08-21,99.3119,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,99.3119,99.3119,100,,official,default,true
081287,Monistrol de Calders,42,Moianès,2026-08-21,"Plaça de Catalunya, Barcelona",41.759848,2.01387,67.344667,76.17,openrouteservice,driving-car,2026-08-21,87.5863,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,87.5863,87.5863,100,,official,default,true
081290,Muntanyola,24,Osona,2026-08-21,"Plaça de Catalunya, Barcelona",41.878288,2.177829,79.556333,71.89,openrouteservice,driving-car,2026-08-21,80.802,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,80.802,80.802,100,,official,default,true
081304,Montclar,14,Berguedà,2026-08-21,"Plaça de Catalunya, Barcelona",42.018182,1.76544,83.874167,104.69,openrouteservice,driving-car,2026-08-21,78.4032,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,78.4032,78.4032,100,,official,default,true
081311,Montesquiu,24,Osona,2026-08-21,"Plaça de Catalunya, Barcelona",42.109992,2.209748,86.489667,91.47,openrouteservice,driving-car,2026-08-21,76.9502,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,76.9502,76.9502,100,,official,default,true
081326,Montmajor,14,Berguedà,2026-08-21,"Plaça de Catalunya, Barcelona",42.017647,1.73514,89.772167,119.26,openrouteservice,driving-car,2026-08-21,75.1266,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,75.1266,75.1266,100,,official,default,true
081332,Montmaneu,06,Anoia,2026-08-21,"Plaça de Catalunya, Barcelona",41.625665,1.414612,70.4085,83.2,openrouteservice,driving-car,2026-08-21,85.8842,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,85.8842,85.8842,100,,official,default,true
081347,Figaró-Montmany,41,Vallès Oriental,2026-08-21,"Plaça de Catalunya, Barcelona",41.721838,2.273187,46.92,42.17,openrouteservice,driving-car,2026-08-21,98.9333,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,98.9333,98.9333,100,,official,default,true
081350,Montmeló,41,Vallès Oriental,2026-08-21,"Plaça de Catalunya, Barcelona",41.551577,2.248069,37.263667,26.54,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081363,Montornès del Vallès,41,Vallès Oriental,2026-08-21,"Plaça de Catalunya, Barcelona",41.544901,2.266213,38.465833,29.93,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081379,Montseny,41,Vallès Oriental,2026-08-21,"Plaça de Catalunya, Barcelona",41.759158,2.39491,64.627333,63.07,openrouteservice,driving-car,2026-08-21,89.0959,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,89.0959,89.0959,100,,official,default,true
081385,Moià,42,Moianès,2026-08-21,"Plaça de Catalunya, Barcelona",41.813056,2.097144,67.711167,80.35,openrouteservice,driving-car,2026-08-21,87.3827,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,87.3827,87.3827,100,,official,default,true
081398,Mura,07,Bages,2026-08-21,"Plaça de Catalunya, Barcelona",41.699573,1.976205,69.274167,67.95,openrouteservice,driving-car,2026-08-21,86.5144,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,86.5144,86.5144,100,,official,default,true
081402,Navarcles,07,Bages,2026-08-21,"Plaça de Catalunya, Barcelona",41.751618,1.903757,53.330833,62.18,openrouteservice,driving-car,2026-08-21,95.3718,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,95.3718,95.3718,100,,official,default,true
081419,Navàs,07,Bages,2026-08-21,"Plaça de Catalunya, Barcelona",41.899947,1.878918,58.698667,76.87,openrouteservice,driving-car,2026-08-21,92.3896,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,92.3896,92.3896,100,,official,default,true
081424,la Nou de Berguedà,14,Berguedà,2026-08-21,"Plaça de Catalunya, Barcelona",42.165761,1.884874,88.941667,116.76,openrouteservice,driving-car,2026-08-21,75.588,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,75.588,75.588,100,,official,default,true
081430,Òdena,06,Anoia,2026-08-21,"Plaça de Catalunya, Barcelona",41.60635,1.642397,57.816333,61.56,openrouteservice,driving-car,2026-08-21,92.8798,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,92.8798,92.8798,100,,official,default,true
081445,Olvan,14,Berguedà,2026-08-21,"Plaça de Catalunya, Barcelona",42.057078,1.90498,71.307833,97.69,openrouteservice,driving-car,2026-08-21,85.3845,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,85.3845,85.3845,100,,official,default,true
081458,Olèrdola,03,Alt Penedès,2026-08-21,"Plaça de Catalunya, Barcelona",41.320164,1.722926,50.536667,57.04,openrouteservice,driving-car,2026-08-21,96.9241,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,96.9241,96.9241,100,,official,default,true
081461,Olesa de Bonesvalls,03,Alt Penedès,2026-08-21,"Plaça de Catalunya, Barcelona",41.351795,1.850525,52.732,35.9,openrouteservice,driving-car,2026-08-21,95.7044,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,95.7044,95.7044,100,,official,default,true
081477,Olesa de Montserrat,11,Baix Llobregat,2026-08-21,"Plaça de Catalunya, Barcelona",41.545593,1.893095,44.778833,38.11,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081483,Olivella,17,Garraf,2026-08-21,"Plaça de Catalunya, Barcelona",41.310399,1.81099,56.123667,48.01,openrouteservice,driving-car,2026-08-21,93.8202,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,93.8202,93.8202,100,,official,default,true
081496,Olost,43,Lluçanès,2026-08-21,"Plaça de Catalunya, Barcelona",41.986027,2.095915,75.628333,100.59,openrouteservice,driving-car,2026-08-21,82.9843,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,82.9843,82.9843,100,,official,default,true
081509,Orís,24,Osona,2026-08-21,"Plaça de Catalunya, Barcelona",42.058103,2.239268,81.988667,84.46,openrouteservice,driving-car,2026-08-21,79.4507,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,79.4507,79.4507,100,,official,default,true
081516,Oristà,43,Lluçanès,2026-08-21,"Plaça de Catalunya, Barcelona",41.932248,2.060737,71.768833,92.74,openrouteservice,driving-car,2026-08-21,85.1284,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,85.1284,85.1284,100,,official,default,true
081521,Orpí,06,Anoia,2026-08-21,"Plaça de Catalunya, Barcelona",41.528655,1.606865,70.590333,69.78,openrouteservice,driving-car,2026-08-21,85.7831,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,85.7831,85.7831,100,,official,default,true
081537,Òrrius,21,Maresme,2026-08-21,"Plaça de Catalunya, Barcelona",41.555105,2.354759,41.070667,40.02,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081542,Pacs del Penedès,03,Alt Penedès,2026-08-21,"Plaça de Catalunya, Barcelona",41.362004,1.669486,56.259167,58.21,openrouteservice,driving-car,2026-08-21,93.7449,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,93.7449,93.7449,100,,official,default,true
081555,Palafolls,21,Maresme,2026-08-21,"Plaça de Catalunya, Barcelona",41.666963,2.749379,55.561,65.02,openrouteservice,driving-car,2026-08-21,94.1328,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,94.1328,94.1328,100,,official,default,true
081568,Palau-solità i Plegamans,40,Vallès Occidental,2026-08-21,"Plaça de Catalunya, Barcelona",41.587378,2.17857,41.202167,29.28,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081574,Pallejà,11,Baix Llobregat,2026-08-21,"Plaça de Catalunya, Barcelona",41.421431,1.996615,32.229167,19.53,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081580,el Papiol,11,Baix Llobregat,2026-08-21,"Plaça de Catalunya, Barcelona",41.438999,2.01062,36.020833,21.43,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081593,Parets del Vallès,41,Vallès Oriental,2026-08-21,"Plaça de Catalunya, Barcelona",41.573058,2.234375,34.1855,24.86,openrouteservice,driving-car,2026-08-21,100,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,100,100,100,,official,default,true
081607,Perafita,43,Lluçanès,2026-08-21,"Plaça de Catalunya, Barcelona",42.042262,2.106796,82.626333,108.25,openrouteservice,driving-car,2026-08-21,79.0965,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,79.0965,79.0965,100,,official,default,true
081614,Piera,06,Anoia,2026-08-21,"Plaça de Catalunya, Barcelona",41.517654,1.742556,57.353167,49.11,openrouteservice,driving-car,2026-08-21,93.1371,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,93.1371,93.1371,100,,official,default,true
081629,els Hostalets de Pierola,06,Anoia,2026-08-21,"Plaça de Catalunya, Barcelona",41.534759,1.769372,54.079167,48.05,openrouteservice,driving-car,2026-08-21,94.956,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,94.956,94.956,100,,official,default,true
081635,Pineda de Mar,21,Maresme,2026-08-21,"Plaça de Catalunya, Barcelona",41.627442,2.689338,49.255,56.25,openrouteservice,driving-car,2026-08-21,97.6361,90,municipality,openrouteservice_osm,,2026-08-21T18:07:52Z,0.2.0,,,complete,97.6361,97.6361,100,,official,default,true
