municipality_code,municipality_name,comarca_code,comarca_name,reference_period,avg_monthly_rent_eur,avg_sale_price_eur,gross_yield_proxy_pct,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
080121,Avinyó,07,Bages,2025,581.72,115641.14,6.036468,81.4274,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,81.4274,81.4274,100,,official,default,true
080137,Avinyonet del Penedès,03,Alt Penedès,2025,912.93,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080142,Aiguafreda,24,Osona,2025,696.11,175093.85,4.770767,48.7604,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,48.7604,48.7604,100,,official,default,true
080155,Badalona,13,Barcelonès,2025,964.67,201984.78,5.731145,73.5472,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,73.5472,73.5472,100,,official,default,true
080168,Bagà,14,Berguedà,2025,490.39,136599.21,4.30799,36.8165,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,36.8165,36.8165,100,,official,default,true
080174,Balenyà,24,Osona,2025,565.73,166840.54,4.069011,30.6486,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.6486,30.6486,100,,official,default,true
080180,Balsareny,07,Bages,2025,532.39,132070.88,4.837312,50.4779,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,50.4779,50.4779,100,,official,default,true
080193,Barcelona,13,Barcelonès,2025,1134.61,394980.7,3.447085,14.5971,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,14.5971,14.5971,100,,official,default,true
080207,Begues,11,Baix Llobregat,2025,1229.56,403032.59,3.660925,20.1161,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,20.1161,20.1161,100,,official,default,true
080214,Bellprat,06,Anoia,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080229,Berga,14,Berguedà,2025,459.15,100578.22,5.478124,67.0169,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,67.0169,67.0169,100,,official,default,true
080235,Bigues i Riells del Fai,41,Vallès Oriental,2025,843.32,292306.94,3.462059,14.9835,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,14.9835,14.9835,100,,official,default,true
080240,Borredà,14,Berguedà,2025,371.39,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080253,el Bruc,06,Anoia,2025,719.25,215401.2,4.006941,29.0466,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,29.0466,29.0466,100,,official,default,true
080266,el Brull,24,Osona,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080272,les Cabanyes,03,Alt Penedès,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080288,Cabrera d'Anoia,06,Anoia,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080291,Cabrera de Mar,21,Maresme,2025,1326.8,545462.57,2.918917,0.9654,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.9654,0.9654,100,,official,default,true
080305,Cabrils,21,Maresme,2025,1400.49,586072.19,2.867544,0,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
080312,Calaf,06,Anoia,2025,474.41,90479.59,6.291938,88.0209,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,88.0209,88.0209,100,,official,default,true
080327,Caldes d'Estrac,21,Maresme,2025,1130.47,368586.37,3.680451,20.6201,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,20.6201,20.6201,100,,official,default,true
080333,Caldes de Montbui,41,Vallès Oriental,2025,789.72,277132.23,3.419537,13.8861,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,13.8861,13.8861,100,,official,default,true
080348,Calders,42,Moianès,2025,673.11,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080351,Calella,21,Maresme,2025,692.35,177121.97,4.690666,46.6931,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,46.6931,46.6931,100,,official,default,true
080364,Calonge de Segarra,06,Anoia,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080370,Calldetenes,24,Osona,2025,666.94,199667.11,4.008312,29.082,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,29.082,29.082,100,,official,default,true
080386,Callús,07,Bages,2025,521.83,98597.42,6.351038,89.5462,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,89.5462,89.5462,100,,official,default,true
080399,Campins,41,Vallès Oriental,2025,803.33,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080403,Canet de Mar,21,Maresme,2025,761.42,218495.47,4.181798,33.5595,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,33.5595,33.5595,100,,official,default,true
080410,Canovelles,41,Vallès Oriental,2025,635.08,167984.79,4.536696,42.7192,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.7192,42.7192,100,,official,default,true
080425,Cànoves i Samalús,41,Vallès Oriental,2025,923.29,323689.47,3.422873,13.9722,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,13.9722,13.9722,100,,official,default,true
080431,Canyelles,17,Garraf,2025,791.4,242482.41,3.91649,26.7121,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,26.7121,26.7121,100,,official,default,true
080446,Capellades,06,Anoia,2025,555.99,98049.45,6.804607,100,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,100,100,100,,official,default,true
080459,Capolat,14,Berguedà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080462,Cardedeu,41,Vallès Oriental,2025,887.44,276515.52,3.851241,25.0281,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,25.0281,25.0281,100,,official,default,true
080478,Cardona,07,Bages,2025,397.17,82225.91,5.796275,75.2282,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,75.2282,75.2282,100,,official,default,true
080484,Carme,06,Anoia,2025,567.8,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080497,Casserres,14,Berguedà,2025,533.59,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080500,Castellar del Riu,14,Berguedà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080517,Castellar del Vallès,40,Vallès Occidental,2025,849.86,263356.66,3.872437,25.5751,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,25.5751,25.5751,100,,official,default,true
080522,Castellar de n'Hug,14,Berguedà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080538,Castellbell i el Vilar,07,Bages,2025,611.52,135275.53,5.424662,65.6371,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,65.6371,65.6371,100,,official,default,true
080543,Castellbisbal,40,Vallès Occidental,2025,816.18,267417.46,3.662498,20.1567,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,20.1567,20.1567,100,,official,default,true
080556,Castellcir,42,Moianès,2025,838.82,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080569,Castelldefels,11,Baix Llobregat,2025,1139.01,409181.68,3.340355,11.8424,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,11.8424,11.8424,100,,official,default,true
080575,Castell de l'Areny,14,Berguedà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080581,Castellet i la Gornal,03,Alt Penedès,2025,866.5,173706.31,5.985966,80.1239,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,80.1239,80.1239,100,,official,default,true
080594,Castellfollit del Boix,07,Bages,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080608,Castellfollit de Riubregós,06,Anoia,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080615,Castellgalí,07,Bages,2025,576.52,177893.98,3.888968,26.0018,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,26.0018,26.0018,100,,official,default,true
080620,Castellnou de Bages,07,Bages,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080636,Castellolí,06,Anoia,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080641,Castellterçol,42,Moianès,2025,623.15,207917.58,3.596521,18.4539,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,18.4539,18.4539,100,,official,default,true
080654,Castellví de la Marca,03,Alt Penedès,2025,734,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080667,Castellví de Rosanes,11,Baix Llobregat,2025,909.33,318687.5,3.424031,14.0021,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,14.0021,14.0021,100,,official,default,true
080673,Centelles,24,Osona,2025,628.75,184310.58,4.093634,31.2841,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,31.2841,31.2841,100,,official,default,true
080689,Cervelló,11,Baix Llobregat,2025,941.43,323901.15,3.487842,15.649,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,15.649,15.649,100,,official,default,true
080692,Collbató,11,Baix Llobregat,2025,1056.41,353962.5,3.58143,18.0644,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,18.0644,18.0644,100,,official,default,true
080706,Collsuspina,42,Moianès,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080713,Copons,06,Anoia,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080728,Corbera de Llobregat,11,Baix Llobregat,2025,837.78,271175.6,3.707325,21.3137,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,21.3137,21.3137,100,,official,default,true
080734,Cornellà de Llobregat,11,Baix Llobregat,2025,792.74,196002.13,4.853457,50.8946,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,50.8946,50.8946,100,,official,default,true
080749,Cubelles,17,Garraf,2025,681.84,235723.28,3.471053,15.2157,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,15.2157,15.2157,100,,official,default,true
080752,Dosrius,21,Maresme,2025,1006.69,296360.22,4.076215,30.8345,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.8345,30.8345,100,,official,default,true
080765,Esparreguera,11,Baix Llobregat,2025,723.53,199007.26,4.362836,38.232,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,38.232,38.232,100,,official,default,true
080771,Esplugues de Llobregat,11,Baix Llobregat,2025,1390.25,326187.92,5.114536,57.6329,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,57.6329,57.6329,100,,official,default,true
080787,l'Espunyola,14,Berguedà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080790,l'Estany,42,Moianès,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080804,Fígols,14,Berguedà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080811,Fogars de Montclús,41,Vallès Oriental,2025,771.88,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080826,Fogars de la Selva,34,Selva,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080832,Folgueroles,24,Osona,2025,651.27,220250.5,3.548342,17.2104,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,17.2104,17.2104,100,,official,default,true
080847,Fonollosa,07,Bages,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080850,Font-rubí,03,Alt Penedès,2025,616.04,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080863,les Franqueses del Vallès,41,Vallès Oriental,2025,714.22,218533.13,3.921895,26.8516,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,26.8516,26.8516,100,,official,default,true
080879,Gallifa,40,Vallès Occidental,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080885,la Garriga,41,Vallès Oriental,2025,870.02,263718.35,3.95886,27.8056,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,27.8056,27.8056,100,,official,default,true
080898,Gavà,11,Baix Llobregat,2025,1087.61,363041.42,3.594995,18.4145,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,18.4145,18.4145,100,,official,default,true
080902,Gaià,07,Bages,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080919,Gelida,03,Alt Penedès,2025,665.61,194440.94,4.107839,31.6507,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,31.6507,31.6507,100,,official,default,true
080924,Gironella,14,Berguedà,2025,440.54,86661.57,6.100143,83.0708,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,83.0708,83.0708,100,,official,default,true
080930,Gisclareny,14,Berguedà,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080945,la Granada,03,Alt Penedès,2025,719.86,185272.73,4.662489,45.9658,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.9658,45.9658,100,,official,default,true
080958,Granera,42,Moianès,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080961,Granollers,41,Vallès Oriental,2025,787.85,195793.82,4.828651,50.2544,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,50.2544,50.2544,100,,official,default,true
080977,Gualba,41,Vallès Oriental,2025,766.84,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080983,Sant Salvador de Guardiola,07,Bages,2025,,213678.96,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080996,Guardiola de Berguedà,14,Berguedà,2025,438.44,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
081000,Gurb,24,Osona,2025,888.08,523132.17,2.037145,0,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
081017,l'Hospitalet de Llobregat,13,Barcelonès,2025,839.91,175617.04,5.739147,73.7537,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,73.7537,73.7537,100,,official,default,true
081022,Igualada,06,Anoia,2025,572,150351.95,4.565288,43.4572,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,43.4572,43.4572,100,,official,default,true
081038,Jorba,06,Anoia,2025,863.57,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
081043,la Llacuna,06,Anoia,2025,531.08,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
081056,la Llagosta,41,Vallès Oriental,2025,701.68,171438.69,4.91147,52.3919,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,52.3919,52.3919,100,,official,default,true
081069,Llinars del Vallès,41,Vallès Oriental,2025,789.19,266729.4,3.55052,17.2666,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,17.2666,17.2666,100,,official,default,true
081075,Lliçà d'Amunt,41,Vallès Oriental,2025,841.66,294118.14,3.433967,14.2585,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,14.2585,14.2585,100,,official,default,true
081081,Lliçà de Vall,41,Vallès Oriental,2025,998.6,307373.67,3.898577,26.2498,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,26.2498,26.2498,100,,official,default,true
081094,Lluçà,43,Lluçanès,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
081108,Malgrat de Mar,21,Maresme,2025,663.79,191288.49,4.164119,33.1032,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,33.1032,33.1032,100,,official,default,true
081115,Malla,24,Osona,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
081120,Manlleu,24,Osona,2025,515.37,115660.7,5.347054,63.634,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,63.634,63.634,100,,official,default,true
081136,Manresa,07,Bages,2025,584.65,119327.34,5.879457,77.375,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,77.375,77.375,100,,official,default,true
081141,Martorell,11,Baix Llobregat,2025,786.91,174430.08,5.413585,65.3512,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,65.3512,65.3512,100,,official,default,true
081154,Martorelles,41,Vallès Oriental,2025,796.74,195828.57,4.88227,51.6383,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,51.6383,51.6383,100,,official,default,true
081167,les Masies de Roda,24,Osona,2025,,,,,0,missing,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
081173,les Masies de Voltregà,24,Osona,2025,637.59,180939.13,4.228538,34.7659,85,municipality,gencat_incasol_qww9-bvhh;gencat_housing_sales_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,34.7659,34.7659,100,,official,default,true
