municipality_code,municipality_name,comarca_code,comarca_name,reference_period,nearest_station,nearest_station_minutes,nearest_station_km,best_station,best_station_minutes,best_station_skiable_km,second_station,second_station_minutes,third_station,third_station_minutes,ski_raw,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
250539,Benavent de Segrià,33,Segrià,2026-08-21,Port del Comte,110.735333,133.91,Port del Comte,110.735333,,Masella,141.9665,La Molina,148.236667,0.225988,20.6503,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,20.6503,20.6503,100,,curated,access_variety_no_tier,true
250557,Biosca,35,Solsonès,2026-08-21,Port del Comte,52.152167,55.2,Port del Comte,52.152167,,Masella,105.308333,La Molina,111.578667,0.544659,63.872,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,63.872,63.872,100,,curated,access_variety_no_tier,true
250560,Bovera,18,Garrigues,2026-08-21,Port del Comte,149.754333,170.19,Port del Comte,149.754333,,Masella,180.9855,La Molina,187.255833,0.117939,5.9954,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,5.9954,5.9954,100,,curated,access_variety_no_tier,true
250576,Es Bòrdes,39,Val d'Aran,2026-08-21,Baqueira Beret,35.869833,23.72,Baqueira Beret,35.869833,169,Espot,86.559333,Boí Taüll,93.621333,0.720669,87.7444,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,87.7444,87.7444,100,,curated,access_variety_no_tier,true
250582,les Borges Blanques,18,Garrigues,2026-08-21,Port del Comte,110.472667,118.59,Port del Comte,110.472667,,Masella,141.703667,La Molina,147.974,0.22698,20.7847,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,20.7847,20.7847,100,,curated,access_variety_no_tier,true
250595,Bossòst,39,Val d'Aran,2026-08-21,Baqueira Beret,42.664667,30.37,Baqueira Beret,42.664667,169,Espot,93.354167,Boí Taüll,100.416,0.643507,77.2788,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,77.2788,77.2788,100,,curated,access_variety_no_tier,true
250609,Cabanabona,23,Noguera,2026-08-21,Port del Comte,67.822667,74.1,Port del Comte,67.822667,,Masella,120.979,Port Ainé,125.309333,0.420452,47.0257,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,47.0257,47.0257,100,,curated,access_variety_no_tier,true
250616,Cabó,04,Alt Urgell,2026-08-21,Port del Comte,87.150333,61.51,Port del Comte,87.150333,,Port Ainé,96.440667,Masella,104.676,0.377872,41.2504,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,41.2504,41.2504,100,,curated,access_variety_no_tier,true
250621,Camarasa,23,Noguera,2026-08-21,Port del Comte,100.688167,96.61,Port del Comte,100.688167,,Espot,129.015167,Port Ainé,129.4615,0.273847,27.1414,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,27.1414,27.1414,100,,curated,access_variety_no_tier,true
250637,Canejan,39,Val d'Aran,2026-08-21,Baqueira Beret,67.436167,43.03,Baqueira Beret,67.436167,169,Espot,118.125667,Boí Taüll,125.187667,0.425844,47.757,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,47.757,47.757,100,,curated,access_variety_no_tier,true
250642,Castellar de la Ribera,35,Solsonès,2026-08-21,Port del Comte,37.524333,36.88,Port del Comte,37.524333,,Masella,98.638167,La Molina,104.908333,0.67516,81.572,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,81.572,81.572,100,,curated,access_variety_no_tier,true
250674,Castelldans,18,Garrigues,2026-08-21,Port del Comte,117.727333,127.61,Port del Comte,117.727333,,Masella,148.9585,La Molina,155.228667,0.20113,17.2786,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,17.2786,17.2786,100,,curated,access_variety_no_tier,true
250680,Castellnou de Seana,27,Pla d'Urgell,2026-08-21,Port del Comte,89.242167,100.72,Port del Comte,89.242167,,Masella,120.473333,La Molina,126.743667,0.323339,33.8541,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,33.8541,33.8541,100,,curated,access_variety_no_tier,true
250693,Castelló de Farfanya,23,Noguera,2026-08-21,Port del Comte,109.068167,112.62,Port del Comte,109.068167,,Boí Taüll,145.365333,Espot,149.664667,0.227357,20.8359,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,20.8359,20.8359,100,,curated,access_variety_no_tier,true
250707,Castellserà,38,Urgell,2026-08-21,Port del Comte,97.494833,97.93,Port del Comte,97.494833,,Masella,131.108,La Molina,137.378333,0.278486,27.7706,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,27.7706,27.7706,100,,curated,access_variety_no_tier,true
250714,Cava,04,Alt Urgell,2026-08-21,Masella,61.839333,46.06,Masella,61.839333,74,La Molina,68.1095,Port Ainé,101.499167,0.563512,66.4291,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,66.4291,66.4291,100,,curated,access_variety_no_tier,true
250729,Cervera,32,Segarra,2026-08-21,Port del Comte,79.4525,81.71,Port del Comte,79.4525,,Masella,110.410667,La Molina,116.681,0.381166,41.6972,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,41.6972,41.6972,100,,curated,access_variety_no_tier,true
250735,Cervià de les Garrigues,18,Garrigues,2026-08-21,Port del Comte,123.002833,134.48,Port del Comte,123.002833,,Masella,154.234,La Molina,160.504167,0.1842,14.9825,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,14.9825,14.9825,100,,curated,access_variety_no_tier,true
250740,Ciutadilla,38,Urgell,2026-08-21,Port del Comte,96.913,97.03,Port del Comte,96.913,,Masella,129.0205,La Molina,135.290667,0.283292,28.4225,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,28.4225,28.4225,100,,curated,access_variety_no_tier,true
250753,Clariana de Cardener,35,Solsonès,2026-08-21,Port del Comte,42.978,42.5,Port del Comte,42.978,,Masella,87.509667,La Molina,93.779833,0.657226,79.1396,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,79.1396,79.1396,100,,curated,access_variety_no_tier,true
250766,el Cogul,18,Garrigues,2026-08-21,Port del Comte,127.685,147.4,Port del Comte,127.685,,Masella,158.916,La Molina,165.186333,0.170373,13.1071,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,13.1071,13.1071,100,,curated,access_variety_no_tier,true
250772,Coll de Nargó,04,Alt Urgell,2026-08-21,Port del Comte,65.9085,50.77,Port del Comte,65.9085,,Port Ainé,82.273333,Masella,90.508667,0.515589,59.9292,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,59.9292,59.9292,100,,curated,access_variety_no_tier,true
250788,Corbins,33,Segrià,2026-08-21,Port del Comte,108.131333,132.66,Port del Comte,108.131333,,Masella,139.362333,La Molina,145.632667,0.236012,22.0098,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,22.0098,22.0098,100,,curated,access_variety_no_tier,true
250791,Cubells,23,Noguera,2026-08-21,Port del Comte,84.487667,88.64,Port del Comte,84.487667,,Port Ainé,137.9905,Masella,144.002833,0.317417,33.0508,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,33.0508,33.0508,100,,curated,access_variety_no_tier,true
250812,l'Espluga Calba,18,Garrigues,2026-08-21,Port del Comte,111.2385,112.36,Port del Comte,111.2385,,Masella,143.346,La Molina,149.616167,0.223122,20.2616,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,20.2616,20.2616,100,,curated,access_variety_no_tier,true
250827,Espot,26,Pallars Sobirà,2026-08-21,Espot,7.080333,3.26,Espot,7.080333,25,Baqueira Beret,47.430333,Port Ainé,58.3735,1.209996,100,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,100,100,100,,curated,access_variety_no_tier,true
250851,Estaràs,32,Segarra,2026-08-21,Port del Comte,79.567333,79.41,Port del Comte,79.567333,,Masella,104.390667,La Molina,110.661,0.392811,43.2766,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,43.2766,43.2766,100,,curated,access_variety_no_tier,true
250864,Esterri d'Àneu,26,Pallars Sobirà,2026-08-21,Espot,23.933333,17.13,Espot,23.933333,25,Baqueira Beret,36.2565,Port Ainé,63.064833,1.03169,100,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,100,100,100,,curated,access_variety_no_tier,true
250870,Esterri de Cardós,26,Pallars Sobirà,2026-08-21,Tavascan,40.629167,22.09,Tavascan,40.629167,,Espot,46.533833,Port Ainé,62.61,0.826338,100,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,100,100,100,,curated,access_variety_no_tier,true
250886,Estamariu,04,Alt Urgell,2026-08-21,Masella,57.901667,47.56,Masella,57.901667,74,La Molina,64.172,Port Ainé,86.760667,0.611434,72.9287,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,72.9287,72.9287,100,,curated,access_variety_no_tier,true
250899,Farrera,26,Pallars Sobirà,2026-08-21,Espot,41.088,32.22,Espot,41.088,25,Tavascan,52.501167,Port Ainé,57.164333,0.809039,99.7301,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,99.7301,99.7301,100,,curated,access_variety_no_tier,true
250925,la Floresta,18,Garrigues,2026-08-21,Port del Comte,106.615,116.54,Port del Comte,106.615,,Masella,137.846167,La Molina,144.116333,0.242053,22.8291,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,22.8291,22.8291,100,,curated,access_variety_no_tier,true
250931,Fondarella,27,Pla d'Urgell,2026-08-21,Port del Comte,93.003333,108.25,Port del Comte,93.003333,,Masella,124.2345,La Molina,130.504667,0.303693,31.1894,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,31.1894,31.1894,100,,curated,access_variety_no_tier,true
250946,Foradada,23,Noguera,2026-08-21,Port del Comte,79.823833,83.71,Port del Comte,79.823833,,Port Ainé,133.326833,Masella,139.339,0.343074,36.5307,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,36.5307,36.5307,100,,curated,access_variety_no_tier,true
250962,la Fuliola,38,Urgell,2026-08-21,Port del Comte,93.407667,98.74,Port del Comte,93.407667,,Masella,124.638833,La Molina,130.909,0.301653,30.9128,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,30.9128,30.9128,100,,curated,access_variety_no_tier,true
250978,Fulleda,18,Garrigues,2026-08-21,Port del Comte,116.337,116.65,Port del Comte,116.337,,Masella,148.4445,La Molina,154.714667,0.204946,17.7962,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,17.7962,17.7962,100,,curated,access_variety_no_tier,true
250984,Gavet de la Conca,25,Pallars Jussà,2026-08-21,Espot,100.412833,84.86,Espot,100.412833,25,Port Ainé,100.859167,Port del Comte,113.518167,0.318369,33.18,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,33.18,33.18,100,,curated,access_variety_no_tier,true
250997,Golmés,27,Pla d'Urgell,2026-08-21,Port del Comte,91.309667,104.23,Port del Comte,91.309667,,Masella,122.540833,La Molina,128.811,0.312387,32.3687,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,32.3687,32.3687,100,,curated,access_variety_no_tier,true
251001,Gósol,14,Berguedà,2026-08-21,Port del Comte,45.432333,33.27,Port del Comte,45.432333,,Masella,58.037667,La Molina,64.307833,0.744628,90.994,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,90.994,90.994,100,,curated,access_variety_no_tier,true
251018,la Granadella,18,Garrigues,2026-08-21,Port del Comte,140.259,163.16,Port del Comte,140.259,,Masella,171.490167,La Molina,177.7605,0.138161,8.7382,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,8.7382,8.7382,100,,curated,access_variety_no_tier,true
251023,la Granja d'Escarp,33,Segrià,2026-08-21,Port del Comte,134.9725,174.29,Port del Comte,134.9725,,Masella,166.2035,La Molina,172.473833,0.150887,10.4642,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,10.4642,10.4642,100,,curated,access_variety_no_tier,true
251039,Granyanella,32,Segarra,2026-08-21,Port del Comte,81.8285,87.99,Port del Comte,81.8285,,Masella,110.643833,La Molina,116.914,0.370391,40.2358,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,40.2358,40.2358,100,,curated,access_variety_no_tier,true
251044,Granyena de Segarra,32,Segarra,2026-08-21,Port del Comte,86.353333,87.93,Port del Comte,86.353333,,Masella,117.3115,La Molina,123.581667,0.339754,36.0804,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,36.0804,36.0804,100,,curated,access_variety_no_tier,true
251057,Granyena de les Garrigues,18,Garrigues,2026-08-21,Port del Comte,124.304833,149.75,Port del Comte,124.304833,,Masella,155.536,La Molina,161.806333,0.180246,14.4462,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,14.4462,14.4462,100,,curated,access_variety_no_tier,true
251095,Guimerà,38,Urgell,2026-08-21,Port del Comte,99.468,100.74,Port del Comte,99.468,,Masella,131.5755,La Molina,137.845667,0.271482,26.8206,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,26.8206,26.8206,100,,curated,access_variety_no_tier,true
251109,Guissona,32,Segarra,2026-08-21,Port del Comte,60.795667,64.96,Port del Comte,60.795667,,Masella,113.951833,La Molina,120.222167,0.471586,53.961,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,53.961,53.961,100,,curated,access_variety_no_tier,true
251116,Guixers,35,Solsonès,2026-08-21,Port del Comte,29.781333,24.22,Port del Comte,29.781333,,Masella,76.470167,La Molina,82.740333,0.811487,100,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,100,100,100,,curated,access_variety_no_tier,true
251121,Ivars de Noguera,23,Noguera,2026-08-21,Port del Comte,126.150167,128.27,Port del Comte,126.150167,,Boí Taüll,129.9435,Baqueira Beret,144.685667,0.201906,17.3839,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,17.3839,17.3839,100,,curated,access_variety_no_tier,true
