municipality_code,municipality_name,comarca_code,comarca_name,reference_period,population_current,population_1y_ago,population_5y_ago,population_change_5y,growth_1y_pct,cagr_5y_pct,trend_score,scale_adjusted_growth_score,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
171978,Torrent,10,Baix Empordà,2025,182,173,164,18,5.202312,2.104647,77.0778,58.0809,71.3787,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,71.3787,71.3787,100,,official,annual_trend_scale_adjusted,true
171984,Torroella de Fluvià,02,Alt Empordà,2025,778,772,703,75,0.777202,2.048084,75.7415,71.6356,74.5097,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,74.5097,74.5097,100,,official,annual_trend_scale_adjusted,true
171997,Torroella de Montgrí,10,Baix Empordà,2025,12570,12521,11836,734,0.391343,1.210615,55.9566,93.8224,67.3163,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,67.3163,67.3163,100,,official,annual_trend_scale_adjusted,true
172001,Tortellà,19,Garrotxa,2025,849,828,818,31,2.536232,0.746711,44.997,63.178,50.4513,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,50.4513,50.4513,100,,official,annual_trend_scale_adjusted,true
172018,Toses,31,Ripollès,2025,198,191,168,30,3.664921,3.340648,100,62.8675,88.8603,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,88.8603,88.8603,100,,official,annual_trend_scale_adjusted,true
172023,Tossa de Mar,34,Selva,2025,6347,6274,5818,529,1.163532,1.755749,68.8352,90.6252,75.3722,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,75.3722,75.3722,100,,official,annual_trend_scale_adjusted,true
172039,Ultramort,10,Baix Empordà,2025,218,214,225,-7,1.869159,-0.630113,12.4699,8.9592,11.4167,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,11.4167,11.4167,100,,official,annual_trend_scale_adjusted,true
172044,Ullà,10,Baix Empordà,2025,1258,1219,1177,81,3.199344,1.339985,59.0129,72.3786,63.0226,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,63.0226,63.0226,100,,official,annual_trend_scale_adjusted,true
172057,Ullastret,10,Baix Empordà,2025,249,260,274,-25,-4.230769,-1.895313,0,0,0,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,annual_trend_scale_adjusted,true
172060,Urús,15,Cerdanya,2025,201,207,196,5,-2.898551,0.505076,39.2884,46.8104,41.545,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,41.545,41.545,100,,official,annual_trend_scale_adjusted,true
172076,la Vall d'en Bas,19,Garrotxa,2025,3269,3219,3093,176,1.553277,1.113001,53.6505,79.9018,61.5259,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,61.5259,61.5259,100,,official,annual_trend_scale_adjusted,true
172082,la Vall de Bianya,19,Garrotxa,2025,1347,1350,1275,72,-0.222222,1.104732,53.4551,71.2418,58.7911,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.7911,58.7911,100,,official,annual_trend_scale_adjusted,true
172095,Vall-llobrega,10,Baix Empordà,2025,891,906,897,-6,-1.655629,-0.134139,24.1871,10.2648,20.0104,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,20.0104,20.0104,100,,official,annual_trend_scale_adjusted,true
172109,Ventalló,02,Alt Empordà,2025,914,891,846,68,2.581369,1.55824,64.1691,70.6908,66.1256,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,66.1256,66.1256,100,,official,annual_trend_scale_adjusted,true
172116,Verges,10,Baix Empordà,2025,1167,1187,1169,-2,-1.68492,-0.034241,26.5472,18.5494,24.1479,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,24.1479,24.1479,100,,official,annual_trend_scale_adjusted,true
172121,Vidrà,24,Osona,2025,167,169,177,-10,-1.183432,-1.15638,0.0369,5.8454,1.7794,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,1.7794,1.7794,100,,official,annual_trend_scale_adjusted,true
172137,Vidreres,34,Selva,2025,8862,8538,7951,911,3.7948,2.1932,79.1699,95.9321,84.1986,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,84.1986,84.1986,100,,official,annual_trend_scale_adjusted,true
172142,Vilabertran,02,Alt Empordà,2025,961,984,993,-32,-2.337398,-0.652984,11.9295,0,8.3506,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,8.3506,8.3506,100,,official,annual_trend_scale_adjusted,true
172155,Vilablareix,20,Gironès,2025,4077,3772,3063,1014,8.085896,5.886049,100,96.9784,99.0935,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,99.0935,99.0935,100,,official,annual_trend_scale_adjusted,true
172168,Viladasens,20,Gironès,2025,206,212,206,0,-2.830189,0,27.3561,29.2912,27.9366,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,27.9366,27.9366,100,,official,annual_trend_scale_adjusted,true
172174,Viladamat,02,Alt Empordà,2025,500,492,458,42,1.626016,1.770265,69.1781,66.0669,68.2447,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,68.2447,68.2447,100,,official,annual_trend_scale_adjusted,true
172180,Vilademuls,28,Pla de l'Estany,2025,898,866,835,63,3.69515,1.4654,61.9758,69.9553,64.3696,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,64.3696,64.3696,100,,official,annual_trend_scale_adjusted,true
172207,Viladrau,24,Osona,2025,1184,1172,1047,137,1.023891,2.489885,86.179,77.4682,83.5658,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,83.5658,83.5658,100,,official,annual_trend_scale_adjusted,true
172214,Vilafant,02,Alt Empordà,2025,5663,5706,5421,242,-0.753593,0.877296,48.082,83.0004,58.5575,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.5575,58.5575,100,,official,annual_trend_scale_adjusted,true
172229,Vilaür,02,Alt Empordà,2025,164,170,158,6,-3.529412,0.748213,45.0324,48.3176,46.018,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,46.018,46.018,100,,official,annual_trend_scale_adjusted,true
172235,Vilajuïga,02,Alt Empordà,2025,1177,1179,1116,61,-0.169635,1.070044,52.6356,69.6449,57.7384,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,57.7384,57.7384,100,,official,annual_trend_scale_adjusted,true
172240,Vilallonga de Ter,31,Ripollès,2025,395,395,398,-3,0,-0.15121,23.7838,15.7365,21.3696,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,21.3696,21.3696,100,,official,annual_trend_scale_adjusted,true
172253,Vilamacolum,02,Alt Empordà,2025,406,376,377,29,7.978723,1.493198,62.6325,62.5469,62.6068,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,62.6068,62.6068,100,,official,annual_trend_scale_adjusted,true
172266,Vilamalla,02,Alt Empordà,2025,1205,1220,1161,44,-1.229508,0.746732,44.9974,66.5114,51.4516,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,51.4516,51.4516,100,,official,annual_trend_scale_adjusted,true
172272,Vilamaniscle,02,Alt Empordà,2025,185,201,212,-27,-7.960199,-2.687826,0,0,0,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,annual_trend_scale_adjusted,true
172288,Vilanant,02,Alt Empordà,2025,406,402,386,20,0.995025,1.015437,51.3455,59.0595,53.6597,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,53.6597,53.6597,100,,official,annual_trend_scale_adjusted,true
172305,Vila-sacra,02,Alt Empordà,2025,878,811,758,120,8.261406,2.982887,97.826,76.1828,91.333,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,91.333,91.333,100,,official,annual_trend_scale_adjusted,true
172327,Vilopriu,10,Baix Empordà,2025,209,201,204,5,3.9801,0.48546,38.825,46.8104,41.2206,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,41.2206,41.2206,100,,official,annual_trend_scale_adjusted,true
172333,Vilobí d'Onyar,34,Selva,2025,3297,3315,3333,-36,-0.542986,-0.216961,22.2305,0,15.5613,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,15.5613,15.5613,100,,official,annual_trend_scale_adjusted,true
172348,Biure,02,Alt Empordà,2025,226,223,241,-15,1.345291,-1.277015,0,2.1818,0.6545,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.6545,0.6545,100,,official,annual_trend_scale_adjusted,true
179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",10,Baix Empordà,2025,1350,1329,1270,80,1.580135,1.229248,56.3968,72.2586,61.1553,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,61.1553,61.1553,100,,official,annual_trend_scale_adjusted,true
179026,Forallac,10,Baix Empordà,2025,1790,1766,1695,95,1.359003,1.096627,53.2636,73.9198,59.4605,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,59.4605,59.4605,100,,official,annual_trend_scale_adjusted,true
179032,Sant Julià del Llor i Bonmatí,34,Selva,2025,1457,1373,1313,144,6.11799,2.103109,77.0415,77.952,77.3147,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,77.3147,77.3147,100,,official,annual_trend_scale_adjusted,true
250019,Abella de la Conca,25,Pallars Jussà,2025,156,158,183,-27,-1.265823,-3.142177,0,0,0,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,annual_trend_scale_adjusted,true
250024,Àger,23,Noguera,2025,637,602,580,57,5.813953,1.892516,72.0663,68.9928,71.1442,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,71.1442,71.1442,100,,official,annual_trend_scale_adjusted,true
250030,Agramunt,38,Urgell,2025,5653,5629,5411,242,0.426363,0.878889,48.1196,83.0004,58.5838,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.5838,58.5838,100,,official,annual_trend_scale_adjusted,true
250045,els Alamús,33,Segrià,2025,835,800,811,24,4.375,0.584978,41.1761,60.7642,47.0525,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,47.0525,47.0525,100,,official,annual_trend_scale_adjusted,true
250058,Alàs i Cerc,04,Alt Urgell,2025,320,322,320,0,-0.621118,0,27.3561,29.2912,27.9366,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,27.9366,27.9366,100,,official,annual_trend_scale_adjusted,true
250061,l'Albagés,18,Garrigues,2025,339,344,361,-22,-1.453488,-1.249683,0,0,0,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,annual_trend_scale_adjusted,true
250077,Albatàrrec,33,Segrià,2025,2331,2251,2236,95,3.553976,0.835648,47.0981,73.9198,55.1446,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,55.1446,55.1446,100,,official,annual_trend_scale_adjusted,true
250083,Albesa,23,Noguera,2025,1584,1584,1561,23,0,0.292961,34.2772,60.3651,42.1036,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.1036,42.1036,100,,official,annual_trend_scale_adjusted,true
250096,l'Albi,18,Garrigues,2025,764,766,744,20,-0.261097,0.531945,39.9232,59.0595,45.6641,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,45.6641,45.6641,100,,official,annual_trend_scale_adjusted,true
250100,Alcanó,33,Segrià,2025,244,239,238,6,2.09205,0.499193,39.1494,48.3176,41.8999,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,41.8999,41.8999,100,,official,annual_trend_scale_adjusted,true
250117,Alcarràs,33,Segrià,2025,10256,10018,9707,549,2.375724,1.106388,53.4942,90.9874,64.7422,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,64.7422,64.7422,100,,official,annual_trend_scale_adjusted,true
250122,Alcoletge,33,Segrià,2025,3640,3594,3435,205,1.279911,1.166081,54.9045,81.3853,62.8487,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,62.8487,62.8487,100,,official,annual_trend_scale_adjusted,true
250138,Alfarràs,33,Segrià,2025,2805,2778,2765,40,0.971922,0.287671,34.1523,65.6012,43.587,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,43.587,43.587,100,,official,annual_trend_scale_adjusted,true
250143,Alfés,33,Segrià,2025,284,281,297,-13,1.067616,-0.891163,6.3026,3.4874,5.458,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,5.458,5.458,100,,official,annual_trend_scale_adjusted,true
250156,Algerri,23,Noguera,2025,424,424,404,20,0,0.971056,50.297,59.0595,52.9257,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,52.9257,52.9257,100,,official,annual_trend_scale_adjusted,true
250169,Alguaire,33,Segrià,2025,3060,2986,3029,31,2.478232,0.203855,32.1721,63.178,41.4739,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,41.4739,41.4739,100,,official,annual_trend_scale_adjusted,true
250175,Alins,26,Pallars Sobirà,2025,269,275,272,-3,-2.181818,-0.221568,22.1216,15.7365,20.2061,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,20.2061,20.2061,100,,official,annual_trend_scale_adjusted,true
250194,Almacelles,33,Segrià,2025,7018,6896,6826,192,1.769142,0.55633,40.4993,80.7479,52.5739,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,52.5739,52.5739,100,,official,annual_trend_scale_adjusted,true
250208,Almatret,33,Segrià,2025,292,305,305,-13,-4.262295,-0.867376,6.8646,3.4874,5.8514,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,5.8514,5.8514,100,,official,annual_trend_scale_adjusted,true
250215,Almenar,33,Segrià,2025,3369,3338,3357,12,0.9287,0.07139,29.0427,54.3704,36.641,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,36.641,36.641,100,,official,annual_trend_scale_adjusted,true
250220,Alòs de Balaguer,23,Noguera,2025,118,120,132,-14,-1.666667,-2.217392,0,2.8129,0.8439,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,0.8439,0.8439,100,,official,annual_trend_scale_adjusted,true
250236,Alpicat,33,Segrià,2025,6515,6387,6266,249,2.004071,0.782425,45.8407,83.2781,57.0719,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,57.0719,57.0719,100,,official,annual_trend_scale_adjusted,true
250241,Alt Àneu,26,Pallars Sobirà,2025,453,455,414,39,-0.43956,1.81683,70.2782,65.3598,68.8027,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,68.8027,68.8027,100,,official,annual_trend_scale_adjusted,true
250254,Naut Aran,39,Val d'Aran,2025,1902,1899,1836,66,0.157978,0.708834,44.1021,70.4032,51.9924,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,51.9924,51.9924,100,,official,annual_trend_scale_adjusted,true
250273,Anglesola,38,Urgell,2025,1389,1367,1365,24,1.609364,0.349201,35.6059,60.7642,43.1534,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,43.1534,43.1534,100,,official,annual_trend_scale_adjusted,true
250292,Arbeca,18,Garrigues,2025,2163,2081,2126,37,3.940413,0.345673,35.5226,64.8582,44.3233,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,44.3233,44.3233,100,,official,annual_trend_scale_adjusted,true
250306,el Pont de Bar,04,Alt Urgell,2025,162,165,152,10,-1.818182,1.28247,57.6541,52.737,56.179,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,56.179,56.179,100,,official,annual_trend_scale_adjusted,true
250313,Arres,39,Val d'Aran,2025,58,64,60,-2,-9.375,-0.675738,11.392,18.5494,13.5392,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,13.5392,13.5392,100,,official,annual_trend_scale_adjusted,true
250328,Arsèguel,04,Alt Urgell,2025,87,78,81,6,11.538462,1.439441,61.3625,48.3176,57.449,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,57.449,57.449,100,,official,annual_trend_scale_adjusted,true
250334,Artesa de Lleida,33,Segrià,2025,1543,1539,1535,8,0.259909,0.104018,29.8135,50.7749,36.1019,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,36.1019,36.1019,100,,official,annual_trend_scale_adjusted,true
250349,Artesa de Segre,23,Noguera,2025,3559,3485,3400,159,2.123386,0.918274,49.0501,78.9145,58.0094,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.0094,58.0094,100,,official,annual_trend_scale_adjusted,true
250352,la Sentiu de Sió,23,Noguera,2025,448,455,414,34,-1.538462,1.59107,64.9447,64.0541,64.6775,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,64.6775,64.6775,100,,official,annual_trend_scale_adjusted,true
250365,Aspa,33,Segrià,2025,233,220,220,13,5.909091,1.154835,54.6388,55.095,54.7757,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,54.7757,54.7757,100,,official,annual_trend_scale_adjusted,true
250371,les Avellanes i Santa Linya,23,Noguera,2025,434,430,433,1,0.930233,0.046147,28.4463,36.0686,30.733,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.733,30.733,100,,official,annual_trend_scale_adjusted,true
250387,Aitona,33,Segrià,2025,2591,2603,2567,24,-0.461007,0.186293,31.7572,60.7642,40.4593,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,40.4593,40.4593,100,,official,annual_trend_scale_adjusted,true
250390,Baix Pallars,26,Pallars Sobirà,2025,345,340,331,14,1.470588,0.831963,47.011,55.7696,49.6386,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,49.6386,49.6386,100,,official,annual_trend_scale_adjusted,true
250404,Balaguer,23,Noguera,2025,17729,17705,17472,257,0.135555,0.292469,34.2656,83.5861,49.0617,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,49.0617,49.0617,100,,official,annual_trend_scale_adjusted,true
250411,Barbens,27,Pla d'Urgell,2025,929,926,878,51,0.323974,1.135643,54.1854,67.9251,58.3073,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,58.3073,58.3073,100,,official,annual_trend_scale_adjusted,true
250426,la Baronia de Rialb,23,Noguera,2025,216,231,229,-13,-6.493506,-1.162067,0,3.4874,1.0462,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,1.0462,1.0462,100,,official,annual_trend_scale_adjusted,true
250432,la Vall de Boí,05,Alta Ribagorça,2025,1122,1116,1019,103,0.537634,1.944485,73.294,74.7024,73.7165,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,73.7165,73.7165,100,,official,annual_trend_scale_adjusted,true
250447,Bassella,04,Alt Urgell,2025,216,210,217,-1,2.857143,-0.092336,25.1747,22.5139,24.3765,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,24.3765,24.3765,100,,official,annual_trend_scale_adjusted,true
250450,Bausen,39,Val d'Aran,2025,62,60,60,2,3.333333,0.657952,42.9,40.0331,42.0399,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.0399,42.0399,100,,official,annual_trend_scale_adjusted,true
250463,Belianes,38,Urgell,2025,514,517,520,-6,-0.580271,-0.231842,21.8789,10.2648,18.3947,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,18.3947,18.3947,100,,official,annual_trend_scale_adjusted,true
250479,Bellcaire d'Urgell,23,Noguera,2025,1275,1228,1199,76,3.827362,1.236751,56.574,71.7634,61.1308,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,61.1308,61.1308,100,,official,annual_trend_scale_adjusted,true
250485,Bell-lloc d'Urgell,27,Pla d'Urgell,2025,2364,2359,2335,29,0.211954,0.247169,33.1954,62.5469,42.0008,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.0008,42.0008,100,,official,annual_trend_scale_adjusted,true
250498,Bellmunt d'Urgell,23,Noguera,2025,174,182,185,-11,-4.395604,-1.218526,0,4.9947,1.4984,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,1.4984,1.4984,100,,official,annual_trend_scale_adjusted,true
250501,Bellpuig,38,Urgell,2025,5510,5276,5218,292,4.435178,1.09496,53.2242,84.8299,62.7059,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,62.7059,62.7059,100,,official,annual_trend_scale_adjusted,true
250518,Bellver de Cerdanya,15,Cerdanya,2025,2289,2260,2005,284,1.283186,2.684829,90.7845,84.5593,88.9169,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,88.9169,88.9169,100,,official,annual_trend_scale_adjusted,true
250523,Bellvís,27,Pla d'Urgell,2025,2249,2269,2260,-11,-0.881446,-0.097535,25.0519,4.9947,19.0347,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,19.0347,19.0347,100,,official,annual_trend_scale_adjusted,true
250539,Benavent de Segrià,33,Segrià,2025,1571,1578,1518,53,-0.443599,0.688735,43.6273,68.2941,51.0273,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,51.0273,51.0273,100,,official,annual_trend_scale_adjusted,true
250557,Biosca,35,Solsonès,2025,185,176,177,8,5.113636,0.888042,48.3359,50.7749,49.0676,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,49.0676,49.0676,100,,official,annual_trend_scale_adjusted,true
250560,Bovera,18,Garrigues,2025,244,247,248,-4,-1.214575,-0.324682,19.6856,13.5547,17.8463,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,17.8463,17.8463,100,,official,annual_trend_scale_adjusted,true
250576,Es Bòrdes,39,Val d'Aran,2025,281,280,255,26,0.357143,1.960798,73.6794,61.5167,70.0306,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,70.0306,70.0306,100,,official,annual_trend_scale_adjusted,true
250582,les Borges Blanques,18,Garrigues,2025,6482,6379,6173,309,1.614673,0.98167,50.5478,85.3814,60.9979,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,60.9979,60.9979,100,,official,annual_trend_scale_adjusted,true
250595,Bossòst,39,Val d'Aran,2025,1189,1141,1115,74,4.206836,1.293458,57.9137,71.5061,61.9914,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,61.9914,61.9914,100,,official,annual_trend_scale_adjusted,true
250609,Cabanabona,23,Noguera,2025,70,65,71,-1,7.692308,-0.283291,20.6634,22.5139,21.2185,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,21.2185,21.2185,100,,official,annual_trend_scale_adjusted,true
250616,Cabó,04,Alt Urgell,2025,85,89,93,-8,-4.494382,-1.78288,0,7.8075,2.3422,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,2.3422,2.3422,100,,official,annual_trend_scale_adjusted,true
250621,Camarasa,23,Noguera,2025,788,805,810,-22,-2.111801,-0.549209,14.3812,0,10.0668,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,10.0668,10.0668,100,,official,annual_trend_scale_adjusted,true
250637,Canejan,39,Val d'Aran,2025,95,101,89,6,-5.940594,1.31336,58.3839,48.3176,55.364,100,municipality,idescat_pmh_446_477,,2026-08-21T21:48:17Z,0.2.0,,,complete,55.364,55.364,100,,official,annual_trend_scale_adjusted,true
