municipality_code,municipality_name,comarca_code,comarca_name,reference_period,price_eur_m2_current,price_eur_m2_1y_ago,price_eur_m2_3y_ago,growth_1y_pct,cagr_3y_pct,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
252192,Tarroja de Segarra,32,Segarra,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252206,Térmens,23,Noguera,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252213,Tírvia,26,Pallars Sobirà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252228,Tiurana,23,Noguera,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252234,Torà,35,Solsonès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252249,els Torms,18,Garrigues,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252252,Tornabous,38,Urgell,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252265,Torrebesses,33,Segrià,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252271,la Torre de Cabdella,25,Pallars Jussà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252287,Torrefarrera,33,Segrià,2022-2025,1370.87,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252304,Torregrossa,27,Pla d'Urgell,2022-2025,2225.94,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252311,Torrelameu,23,Noguera,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252326,Torres de Segre,33,Segrià,2022-2025,735.28,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252332,Torre-serona,33,Segrià,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252347,Tremp,25,Pallars Jussà,2022-2025,1033.19,834.53,793.32,23.805016,9.205354,88.2327,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,88.2327,88.2327,100,,official,default,true
252385,Vallbona de les Monges,38,Urgell,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252398,les Valls de Valira,04,Alt Urgell,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252402,Vallfogona de Balaguer,23,Noguera,2022-2025,1245.67,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252424,Verdú,38,Urgell,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252430,Vielha e Mijaran,39,Val d'Aran,2022-2025,2969.33,2792.34,2341.41,6.338412,8.241466,80.3096,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,80.3096,80.3096,100,,official,default,true
252445,Vilagrassa,38,Urgell,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252458,Vilaller,05,Alta Ribagorça,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252477,Vilamòs,39,Val d'Aran,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252483,Vilanova de Bellpuig,27,Pla d'Urgell,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252496,Vilanova de l'Aguda,23,Noguera,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252509,Vilanova de Meià,23,Noguera,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252516,Vilanova de Segrià,33,Segrià,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252521,Vila-sana,27,Pla d'Urgell,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252537,el Vilosell,18,Garrigues,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252542,Vilanova de la Barca,33,Segrià,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
252555,Vinaixa,18,Garrigues,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
259010,Vall de Cardós,26,Pallars Sobirà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
259025,Sant Martí de Riucorb,38,Urgell,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
259031,la Guingueta d'Àneu,26,Pallars Sobirà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
259046,Castell de Mur,25,Pallars Jussà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
259059,Ribera d'Ondara,32,Segarra,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
259062,les Valls d'Aguilar,04,Alt Urgell,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
259078,Torrefeta i Florejacs,32,Segarra,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
259084,Fígols i Alinyà,04,Alt Urgell,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
259097,la Vansa i Fórnols,04,Alt Urgell,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
259101,Josa i Tuixén,04,Alt Urgell,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
259118,els Plans de Sió,32,Segarra,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
259123,Gimenells i el Pla de la Font,33,Segrià,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
259139,Riu de Cerdanya,15,Cerdanya,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430017,Aiguamúrcia,01,Alt Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430022,Albinyana,12,Baix Penedès,2022-2025,1513.33,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430038,l'Albiol,08,Baix Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430043,Alcanar,22,Montsià,2022-2025,1329.6,1227.49,1082.88,8.318601,7.081281,70.773,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,70.773,70.773,100,,official,default,true
430056,Alcover,01,Alt Camp,2022-2025,1326.76,1347.49,1627.1,-1.538416,-6.575803,0,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430069,Aldover,09,Baix Ebre,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430075,l'Aleixar,08,Baix Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430081,Alfara de Carles,09,Baix Ebre,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430094,Alforja,08,Baix Camp,2022-2025,1269.43,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430108,Alió,01,Alt Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430115,Almoster,08,Baix Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430120,Altafulla,36,Tarragonès,2022-2025,3248.23,2825.93,2404.44,14.943753,10.546317,99.2554,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,99.2554,99.2554,100,,official,default,true
430136,l'Ametlla de Mar,09,Baix Ebre,2022-2025,2261.71,2074.89,1902.34,9.003851,5.937469,61.3709,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,61.3709,61.3709,100,,official,default,true
430141,Amposta,22,Montsià,2022-2025,894.31,784.69,767.09,13.969848,5.248017,55.7037,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,55.7037,55.7037,100,,official,default,true
430154,Arbolí,08,Baix Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430167,l'Arboç,12,Baix Penedès,2022-2025,1045.2,1034.61,1143.04,1.023574,-2.938725,0,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,0,0,100,,official,default,true
430173,l'Argentera,08,Baix Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430189,Arnes,37,Terra Alta,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430192,Ascó,30,Ribera d'Ebre,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430206,Banyeres del Penedès,12,Baix Penedès,2022-2025,1319.42,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430213,Barberà de la Conca,16,Conca de Barberà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430228,Batea,37,Terra Alta,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430234,Bellmunt del Priorat,29,Priorat,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430249,Bellvei,12,Baix Penedès,2022-2025,1417.08,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430252,Benifallet,09,Baix Ebre,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430265,Benissanet,30,Ribera d'Ebre,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430271,la Bisbal de Montsant,29,Priorat,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430287,la Bisbal del Penedès,12,Baix Penedès,2022-2025,1237.24,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430290,Blancafort,16,Conca de Barberà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430304,Bonastre,12,Baix Penedès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430311,les Borges del Camp,08,Baix Camp,2022-2025,1068.15,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430326,Bot,37,Terra Alta,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430332,Botarell,08,Baix Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430347,Bràfim,01,Alt Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430350,Cabacés,29,Priorat,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430363,Cabra del Camp,01,Alt Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430379,Calafell,12,Baix Penedès,2022-2025,2349.89,2059.28,1915.81,14.112214,7.044666,70.472,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,70.472,70.472,100,,official,default,true
430385,Cambrils,08,Baix Camp,2022-2025,2498.11,2319.42,2243.35,7.704081,3.650525,42.5724,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.5724,42.5724,100,,official,default,true
430398,Capafonts,08,Baix Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430402,Capçanes,29,Priorat,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430419,Caseres,37,Terra Alta,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430424,Castellvell del Camp,08,Baix Camp,2022-2025,1779.63,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430430,el Catllar,36,Tarragonès,2022-2025,1720.58,1565.26,,9.922952,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430445,la Sénia,22,Montsià,2022-2025,694.23,632.76,609.36,9.714584,4.442312,49.0808,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,49.0808,49.0808,100,,official,default,true
430458,Colldejou,08,Baix Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430461,Conesa,16,Conca de Barberà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430477,Constantí,36,Tarragonès,2022-2025,868.6,809.27,732.25,7.331299,5.857138,60.7106,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,60.7106,60.7106,100,,official,default,true
430483,Corbera d'Ebre,37,Terra Alta,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430496,Cornudella de Montsant,29,Priorat,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430509,Creixell,36,Tarragonès,2022-2025,2005.23,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430516,Cunit,12,Baix Penedès,2022-2025,2290.5,2069.7,1857.36,10.668213,7.23702,72.0532,90,municipality,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,,,complete,72.0532,72.0532,100,,official,default,true
430521,Xerta,09,Baix Ebre,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430537,Duesaigües,08,Baix Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430542,l'Espluga de Francolí,16,Conca de Barberà,2022-2025,1266.53,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430555,Falset,29,Priorat,2022-2025,934.11,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430568,la Fatarella,37,Terra Alta,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430574,la Febró,08,Baix Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430580,la Figuera,29,Priorat,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430593,Figuerola del Camp,01,Alt Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430607,Flix,30,Ribera d'Ebre,2022-2025,976.03,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430614,Forès,16,Conca de Barberà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430629,Freginals,22,Montsià,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430635,la Galera,22,Montsià,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430640,Gandesa,37,Terra Alta,2022-2025,1153.22,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430653,Garcia,30,Ribera d'Ebre,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430666,els Garidells,01,Alt Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430672,Ginestar,30,Ribera d'Ebre,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430688,Godall,22,Montsià,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430691,Gratallops,29,Priorat,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430705,els Guiamets,29,Priorat,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430712,Horta de Sant Joan,37,Terra Alta,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430727,el Lloar,29,Priorat,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430733,Llorac,16,Conca de Barberà,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430748,Llorenç del Penedès,12,Baix Penedès,2022-2025,1131.94,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430751,Margalef,29,Priorat,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430764,Marçà,29,Priorat,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430770,Mas de Barberans,22,Montsià,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430786,Masdenverge,22,Montsià,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430799,Masllorenç,12,Baix Penedès,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430803,la Masó,01,Alt Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430810,Maspujols,08,Baix Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430825,el Masroig,29,Priorat,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
430831,el Milà,01,Alt Camp,2022-2025,,,,,,,0,missing,gencat_housing_sales_2022_2024_2025,,2026-08-21T21:48:17Z,0.2.0,insufficient_history,,methodology_pending,0,100,0,,official,default,false
