municipality_code,municipality_name,comarca_code,comarca_name,reference_period,resident_population,non_resident_present,resident_absent,population_etca,population_etca_pct,etca_pressure,hut_count,hut_per_1000,hotel_count,rural_count,camping_count,tourist_establishments_count,tourist_establishments_per_1000,ieet_available,ieet_total_eur,ieet_hut_eur,ieet_eur_per_resident,etca_score,hut_density_score,tourist_supply_score,ieet_score,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
430496,Cornudella de Montsant,29,Priorat,2024,1033,355,-100,1287,124.6,1.245886,58,56.147144,2,11,1,72,69.699903,false,,,,56.8258,57.4028,50.0092,,55.6067,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,55.6067,55.6067,100,,official,default,true
430509,Creixell,36,Tarragonès,2024,4169,2871,-699,6341,152.1,1.520988,255,61.165747,2,0,5,262,62.844807,false,,,,97.3998,62.5337,45.068,,78.2169,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,78.2169,78.2169,100,,official,default,true
430516,Cunit,12,Baix Penedès,2024,15750,5122,-2055,18817,119.5,1.19473,649,41.206349,3,0,1,653,41.460317,false,,,,49.281,42.1279,29.6538,,43.5673,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,43.5673,43.5673,100,,official,default,true
430521,Xerta,09,Baix Ebre,2024,1153,106,-168,1091,94.6,0.946227,9,7.805724,2,0,0,11,9.54033,false,,,,12.6301,7.9803,6.6456,,10.2707,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,10.2707,10.2707,100,,official,default,true
430537,Duesaigües,08,Baix Camp,2024,,,,,,,12,54.794521,0,1,0,13,59.360731,false,,,,,56.02,42.5566,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430542,l'Espluga de Francolí,16,Conca de Barberà,2024,3850,365,-480,3735,97,0.97013,28,7.272727,6,3,0,37,9.61039,false,,,,16.1554,7.4354,6.6961,,12.0835,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,12.0835,12.0835,100,,official,default,true
430555,Falset,29,Priorat,2024,2875,319,-275,2919,101.5,1.015304,19,6.608696,4,4,0,27,9.391304,false,,,,22.818,6.7565,6.5382,,15.5467,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,15.5467,15.5467,100,,official,default,true
430568,la Fatarella,37,Terra Alta,2024,,,,,,,4,4.756243,2,0,0,6,7.134364,false,,,,,4.8626,4.9114,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430574,la Febró,08,Baix Camp,2024,,,,,,,1,28.571429,0,1,0,2,57.142857,false,,,,,29.2104,40.9579,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430580,la Figuera,29,Priorat,2024,,,,,,,4,34.482759,0,0,0,4,34.482759,false,,,,,35.2539,24.6243,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430593,Figuerola del Camp,01,Alt Camp,2024,,,,,,,3,8.746356,0,1,0,4,11.661808,false,,,,,8.942,8.1748,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430607,Flix,30,Ribera d'Ebre,2024,3323,412,-344,3390,102,1.020163,7,2.10653,2,1,0,10,3.009329,false,,,,23.5346,2.1536,1.938,,13.87,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,13.87,13.87,100,,official,default,true
430614,Forès,16,Conca de Barberà,2024,,,,,,,3,76.923077,0,0,0,3,76.923077,false,,,,,78.6434,55.2157,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430629,Freginals,22,Montsià,2024,,,,,,,2,4.494382,0,0,0,2,4.494382,false,,,,,4.5949,3.0085,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430635,la Galera,22,Montsià,2024,,,,,,,13,17.783858,0,1,0,14,19.151847,false,,,,,18.1816,13.5737,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430640,Gandesa,37,Terra Alta,2024,3160,367,-285,3243,102.6,1.026266,11,3.481013,3,0,0,14,4.43038,false,,,,24.4347,3.5589,2.9623,,14.9213,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,14.9213,14.9213,100,,official,default,true
430653,Garcia,30,Ribera d'Ebre,2024,,,,,,,1,1.801802,0,2,0,3,5.405405,false,,,,,1.8421,3.6651,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430666,els Garidells,01,Alt Camp,2024,,,,,,,1,4.739336,0,1,0,2,9.478673,false,,,,,4.8453,6.6012,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430672,Ginestar,30,Ribera d'Ebre,2024,,,,,,,2,2.503129,0,6,0,8,10.012516,false,,,,,2.5591,6.986,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430688,Godall,22,Montsià,2024,,,,,,,8,13.333333,0,0,0,8,13.333333,false,,,,,13.6315,9.3797,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430691,Gratallops,29,Priorat,2024,,,,,,,11,48.45815,6,1,0,18,79.295154,false,,,,,49.5419,56.9255,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430705,els Guiamets,29,Priorat,2024,,,,,,,0,0,1,1,0,2,7.905138,false,,,,,0,5.467,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430712,Horta de Sant Joan,37,Terra Alta,2024,1157,186,-119,1224,105.8,1.057908,37,31.979257,3,15,0,55,47.536733,false,,,,29.1016,32.6944,34.0338,,30.9862,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,30.9862,30.9862,100,,official,default,true
430727,el Lloar,29,Priorat,2024,,,,,,,4,40,0,1,0,5,50,false,,,,,40.8946,35.8093,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430733,Llorac,16,Conca de Barberà,2024,,,,,,,3,28.571429,0,1,0,4,38.095238,false,,,,,29.2104,27.2282,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430748,Llorenç del Penedès,12,Baix Penedès,2024,2422,211,-354,2279,94.1,0.940958,8,3.303055,0,0,0,8,3.303055,false,,,,11.8529,3.3769,2.1497,,7.7933,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,7.7933,7.7933,100,,official,default,true
430751,Margalef,29,Priorat,2024,,,,,,,24,218.181818,1,1,0,26,236.363636,false,,,,,100,100,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430764,Marçà,29,Priorat,2024,,,,,,,11,17.628205,0,1,0,12,19.230769,false,,,,,18.0224,13.6306,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430770,Mas de Barberans,22,Montsià,2024,,,,,,,3,5.607477,0,2,0,5,9.345794,false,,,,,5.7329,6.5054,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430786,Masdenverge,22,Montsià,2024,1149,18,-191,976,84.9,0.849434,4,3.481288,1,4,0,9,7.832898,false,,,,0,3.5591,5.4149,,1.9728,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,1.9728,1.9728,100,,official,default,true
430799,Masllorenç,12,Baix Penedès,2024,,,,,,,4,7.042254,0,1,0,5,8.802817,false,,,,,7.1997,6.114,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430803,la Masó,01,Alt Camp,2024,,,,,,,0,0,0,0,0,0,0,false,,,,,0,0,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430810,Maspujols,08,Baix Camp,2024,,,,,,,6,6.543075,0,0,0,6,6.543075,false,,,,,6.6894,4.4852,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430825,el Masroig,29,Priorat,2024,,,,,,,5,10.48218,0,1,0,6,12.578616,false,,,,,10.7166,8.8356,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430831,el Milà,01,Alt Camp,2024,,,,,,,0,0,0,2,0,2,10.309278,false,,,,,0,7.1999,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430846,Miravet,30,Ribera d'Ebre,2024,,,,,,,18,25.677603,0,8,0,26,37.089872,false,,,,,26.2519,26.5036,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430859,el Molar,29,Priorat,2024,,,,,,,0,0,0,1,0,1,3.322259,false,,,,,0,2.1636,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430862,Montblanc,16,Conca de Barberà,2024,7539,1444,-630,8354,110.8,1.108105,47,6.234249,5,6,1,59,7.825972,false,,,,36.5049,6.3737,5.4099,,22.7531,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,22.7531,22.7531,100,,official,default,true
430884,Montbrió del Camp,08,Baix Camp,2024,3137,410,-576,2971,94.7,0.947083,16,5.100414,2,2,0,20,6.375518,false,,,,12.7563,5.2145,4.3644,,9.1925,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,9.1925,9.1925,100,,official,default,true
430897,Montferri,01,Alt Camp,2024,,,,,,,2,3.929273,0,3,0,5,9.823183,false,,,,,4.0171,6.8495,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430901,el Montmell,12,Baix Penedès,2024,1916,325,-220,2021,105.5,1.054802,34,17.745303,0,3,0,37,19.311065,false,,,,28.6434,18.1422,13.6885,,23.0271,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,23.0271,23.0271,100,,official,default,true
430918,Mont-ral,01,Alt Camp,2024,,,,,,,8,45.454545,1,6,0,15,85.227273,false,,,,,46.4711,61.2014,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430923,Mont-roig del Camp,08,Baix Camp,2024,14185,10110,-1530,22764,160.5,1.604794,2967,209.164611,13,0,6,2986,210.504054,false,,,,100,100,100,,100,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,100,100,100,,official,default,true
430939,Móra d'Ebre,30,Ribera d'Ebre,2024,5739,624,-712,5650,98.4,0.984492,25,4.35616,4,1,0,30,5.227392,false,,,,18.2736,4.4536,3.5368,,11.8712,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,11.8712,11.8712,100,,official,default,true
430944,Móra la Nova,30,Ribera d'Ebre,2024,3309,206,-569,2947,89.1,0.890601,7,2.115443,3,0,0,10,3.022061,false,,,,4.426,2.1628,1.9472,,3.3644,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,3.3644,3.3644,100,,official,default,true
430957,el Morell,36,Tarragonès,2024,3851,855,-581,4125,107.1,1.07115,3,0.779018,5,0,0,8,2.077382,false,,,,31.0546,0.7964,1.2663,,17.5324,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,17.5324,17.5324,100,,official,default,true
430960,la Morera de Montsant,29,Priorat,2024,,,,,,,10,64.935065,3,0,0,13,84.415584,false,,,,,66.3873,60.6164,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430976,la Nou de Gaià,36,Tarragonès,2024,,,,,,,4,6.644518,0,0,0,4,6.644518,false,,,,,6.7931,4.5583,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430982,Nulles,01,Alt Camp,2024,,,,,,,5,8.992806,0,7,0,12,21.582734,false,,,,,9.1939,15.3259,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
430995,la Palma d'Ebre,30,Ribera d'Ebre,2024,,,,,,,1,3.021148,0,0,0,1,3.021148,false,,,,,3.0887,1.9465,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
431009,els Pallaresos,36,Tarragonès,2024,5018,299,-884,4433,88.3,0.88342,3,0.597848,0,0,0,3,0.597848,false,,,,3.3668,0.6112,0.1998,,2.0445,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,2.0445,2.0445,100,,official,default,true
431016,Passanant i Belltall,16,Conca de Barberà,2024,,,,,,,3,20.134228,1,2,0,6,40.268456,false,,,,,20.5845,28.7947,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
431021,Paüls,09,Baix Ebre,2024,,,,,,,10,18.050542,0,3,0,13,23.465704,false,,,,,18.4542,16.6832,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
431037,Perafort,36,Tarragonès,2024,1319,113,-299,1132,85.8,0.858226,0,0,1,0,0,1,0.75815,false,,,,0,0,0.3154,,0.0631,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,0.0631,0.0631,100,,official,default,true
431042,el Perelló,09,Baix Ebre,2024,2933,680,-305,3309,112.8,1.128196,185,63.075349,6,7,0,198,67.507671,false,,,,39.4681,64.486,48.429,,47.5148,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,47.5148,47.5148,100,,official,default,true
431055,les Piles de Gaià,16,Conca de Barberà,2024,,,,,,,4,17.54386,0,3,0,7,30.701754,false,,,,,17.9362,21.899,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
431068,el Pinell de Brai,37,Terra Alta,2024,975,80,-155,901,92.4,0.924103,8,8.205128,1,2,0,11,11.282051,false,,,,9.367,8.3886,7.9011,,8.8292,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,8.8292,8.8292,100,,official,default,true
431074,Pira,16,Conca de Barberà,2024,,,,,,,1,1.953125,0,3,0,4,7.8125,false,,,,,1.9968,5.4002,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
431080,el Pla de Santa Maria,01,Alt Camp,2024,2391,370,-330,2431,101.7,1.016729,2,0.83647,0,1,0,3,1.254705,false,,,,23.0282,0.8552,0.6733,,13.014,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,13.014,13.014,100,,official,default,true
431093,la Pobla de Mafumet,36,Tarragonès,2024,4127,747,-637,4237,102.7,1.026654,3,0.72692,1,0,0,4,0.969227,false,,,,24.4919,0.7432,0.4675,,13.7498,75,municipality,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,,IEET municipal not used; score is the documented base formula.,complete,13.7498,13.7498,100,,official,default,true
431107,la Pobla de Massaluca,37,Terra Alta,2024,,,,,,,3,8.72093,0,1,1,5,14.534884,false,,,,,8.916,10.2457,,,0,missing,idescat_etca;gencat_tourism_registry_t2h3-cgys,,2026-08-21T21:48:17Z,0.2.0,not_published,ETCA is not published for every municipality.,engineering_pending,0,100,0,,official,default,false
